region_cd,region_nm,research_date,buy_dom_indices,level_no
41A03,경부2권,20210607,115.827338129496,1
47000,경북,20210607,101.515151515152,0
41A05,경원권,20210607,131.363636363636,1
41A04,경의권,20210607,109.424083769633,1
29000,광주,20210607,106.216216216216,0
27000,대구,20210607,99.2779783393502,0
30000,대전,20210607,111.470588235294,0
11A11,도심권,20210607,107.432432432432,2
11A15,동남권,20210607,112.569832402235,2
41A06,동부1권,20210607,116.129032258065,1
41A07,동부2권,20210607,120.238095238095,1
26A01,동부산권,20210607,107.758620689655,1
11A12,동북권,20210607,106.274509803922,2
26000,부산,20210607,106.0625,0
11A14,서남권,20210607,107.608695652174,2
26A03,서부산권,20210607,103.695652173913,1
11A13,서북권,20210607,103.333333333333,2
11000,서울,20210607,107.789855072464,0
41A01,서해안권,20210607,117.771084337349,1
36000,세종,20210607,85.7142857142857,0
A2000,수도권,20210607,112.974939369442,0
31000,울산,20210607,91.9463087248322,0
28000,인천,20210607,112.5,0
A1000,전국,20210607,108.707446808511,0
46000,전남,20210607,103.571428571429,0
45000,전북,20210607,105.217391304348,0
50000,제주,20210607,126.923076923077,0
26A02,중부산권,20210607,106.508875739645,1
A2001,지방권,20210607,103.964510332435,0
44000,충남,20210607,113.398692810458,0
43000,충북,20210607,109.90990990991,0
A5000,5대광역시,20210531,104.360711261643,0
A3000,6대광역시,20210531,106.043214044564,0
A6000,8개도,20210531,103.665318503539,0
A9000,9개도,20210531,110.010706638116,0
11A02,강남지역,20210531,107.946210268949,1
11A01,강북지역,20210531,101.431980906921,1
42000,강원,20210531,106.626506024096,0
41000,경기,20210531,114.673105497771,0
48000,경남,20210531,98.4126984126984,0
41A02,경부1권,20210531,110.504201680672,1
41A03,경부2권,20210531,114.028776978417,1
47000,경북,20210531,100.757575757576,0
41A05,경원권,20210531,128.636363636364,1
41A04,경의권,20210531,107.853403141361,1
29000,광주,20210531,106.486486486486,0
27000,대구,20210531,101.985559566787,0
30000,대전,20210531,112.794117647059,0
11A11,도심권,20210531,102.027027027027,2
11A15,동남권,20210531,110.055865921788,2
41A06,동부1권,20210531,114.193548387097,1
41A07,동부2권,20210531,120.238095238095,1
26A01,동부산권,20210531,106.896551724138,1
11A12,동북권,20210531,101.56862745098,2
26000,부산,20210531,106.0625,0
11A14,서남권,20210531,106.304347826087,2
26A03,서부산권,20210531,104.565217391304,1
11A13,서북권,20210531,100.555555555556,2
11000,서울,20210531,104.649758454106,0
41A01,서해안권,20210531,117.018072289157,1
36000,세종,20210531,88.3928571428571,0
A2000,수도권,20210531,111.075181891673,0
31000,울산,20210531,91.9463087248322,0
28000,인천,20210531,112.666666666667,0
A1000,전국,20210531,107.558510638298,0
46000,전남,20210531,100.595238095238,0
45000,전북,20210531,101.304347826087,0
50000,제주,20210531,121.153846153846,0
26A02,중부산권,20210531,106.508875739645,1
A2001,지방권,20210531,103.65004492363,0
44000,충남,20210531,110.457516339869,0
43000,충북,20210531,109.009009009009,0
A5000,5대광역시,20210524,103.005927180356,0
A3000,6대광역시,20210524,104.456448345712,0
A6000,8개도,20210524,103.690596562184,0
A9000,9개도,20210524,109.850107066381,0
11A02,강남지역,20210524,106.356968215159,1
11A01,강북지역,20210524,102.386634844869,1
42000,강원,20210524,107.228915662651,0
41000,경기,20210524,114.375928677563,0
48000,경남,20210524,100.198412698413,0
41A02,경부1권,20210524,110.924369747899,1
41A03,경부2권,20210524,113.848920863309,1
47000,경북,20210524,98.1818181818182,0
41A05,경원권,20210524,125.909090909091,1
41A04,경의권,20210524,108.900523560209,1
29000,광주,20210524,105.135135135135,0
27000,대구,20210524,99.6389891696751,0
30000,대전,20210524,114.264705882353,0
11A11,도심권,20210524,104.72972972973,2
11A15,동남권,20210524,110.614525139665,2
41A06,동부1권,20210524,112.58064516129,1
41A07,동부2권,20210524,119.047619047619,1
26A01,동부산권,20210524,106.465517241379,1
11A12,동북권,20210524,102.352941176471,2
26000,부산,20210524,104.9375,0
11A14,서남권,20210524,103.04347826087,2
26A03,서부산권,20210524,102.826086956522,1
11A13,서북권,20210524,100.555555555556,2
11000,서울,20210524,104.347826086957,0
41A01,서해안권,20210524,116.867469879518,1
36000,세종,20210524,92.8571428571429,0
A2000,수도권,20210524,110.50929668553,0
31000,울산,20210524,88.5906040268456,0
28000,인천,20210524,110.166666666667,0
A1000,전국,20210524,106.978723404255,0
46000,전남,20210524,101.785714285714,0
45000,전북,20210524,104.347826086957,0
50000,제주,20210524,123.076923076923,0
26A02,중부산권,20210524,105.325443786982,1
A2001,지방권,20210524,103.054806828392,0
44000,충남,20210524,108.169934640523,0
43000,충북,20210524,107.207207207207,0
A5000,5대광역시,20210517,103.85266723116,0
A3000,6대광역시,20210517,105.334233625928,0
A6000,8개도,20210517,105.20728008089,0
A9000,9개도,20210517,110.856531049251,0
11A02,강남지역,20210517,106.845965770171,1
11A01,강북지역,20210517,102.744630071599,1
42000,강원,20210517,106.626506024096,0
41000,경기,20210517,115.007429420505,0
48000,경남,20210517,101.587301587302,0
41A02,경부1권,20210517,112.81512605042,1
41A03,경부2권,20210517,114.208633093525,1
47000,경북,20210517,102.121212121212,0
41A05,경원권,20210517,127.727272727273,1
41A04,경의권,20210517,108.900523560209,1
29000,광주,20210517,107.297297297297,0
27000,대구,20210517,101.805054151625,0
30000,대전,20210517,115.735294117647,0
11A11,도심권,20210517,104.72972972973,2
11A15,동남권,20210517,111.45251396648,2
41A06,동부1권,20210517,112.903225806452,1
41A07,동부2권,20210517,117.857142857143,1
26A01,동부산권,20210517,107.327586206897,1
11A12,동북권,20210517,102.745098039216,2
26000,부산,20210517,103.6875,0
11A14,서남권,20210517,103.260869565217,2
26A03,서부산권,20210517,101.086956521739,1
11A13,서북권,20210517,101.111111111111,2
11000,서울,20210517,104.770531400966,0
41A01,서해안권,20210517,117.168674698795,1
36000,세종,20210517,89.2857142857143,0
A2000,수도권,20210517,111.115602263541,0
31000,울산,20210517,90.2684563758389,0
28000,인천,20210517,111.166666666667,0
A1000,전국,20210517,107.787234042553,0
46000,전남,20210517,100.595238095238,0
45000,전북,20210517,103.478260869565,0
50000,제주,20210517,125,0
26A02,중부산권,20210517,102.958579881657,1
A2001,지방권,20210517,104.088050314465,0
44000,충남,20210517,112.745098039216,0
43000,충북,20210517,107.207207207207,0
A5000,5대광역시,20210510,104.995766299746,0
A3000,6대광역시,20210510,106.448345712357,0
A6000,8개도,20210510,105.005055611729,0
A9000,9개도,20210510,110.449678800857,0
11A02,강남지역,20210510,104.40097799511,1
11A01,강북지역,20210510,102.625298329356,1
42000,강원,20210510,109.036144578313,0
41000,경기,20210510,114.450222882615,0
48000,경남,20210510,102.380952380952,0
41A02,경부1권,20210510,111.764705882353,1
41A03,경부2권,20210510,114.208633093525,1
47000,경북,20210510,102.727272727273,0
41A05,경원권,20210510,126.818181818182,1
41A04,경의권,20210510,108.376963350785,1
29000,광주,20210510,107.297297297297,0
27000,대구,20210510,107.581227436823,0
30000,대전,20210510,112.941176470588,0
11A11,도심권,20210510,103.378378378378,2
11A15,동남권,20210510,106.703910614525,2
41A06,동부1권,20210510,115.806451612903,1
41A07,동부2권,20210510,115.47619047619,1
26A01,동부산권,20210510,106.465517241379,1
11A12,동북권,20210510,103.333333333333,2
26000,부산,20210510,102,0
11A14,서남권,20210510,102.608695652174,2
26A03,서부산권,20210510,96.0869565217391,1
11A13,서북권,20210510,100,2
11000,서울,20210510,103.502415458937,0
41A01,서해안권,20210510,115.210843373494,1
36000,세종,20210510,93.75,0
A2000,수도권,20210510,110.50929668553,0
31000,울산,20210510,96.3087248322148,0
28000,인천,20210510,112.166666666667,0
A1000,전국,20210510,107.765957446809,0
46000,전남,20210510,97.0238095238095,0
45000,전북,20210510,102.608695652174,0
50000,제주,20210510,115.384615384615,0
26A02,중부산권,20210510,102.958579881657,1
A2001,지방권,20210510,104.716981132075,0
44000,충남,20210510,112.745098039216,0
43000,충북,20210510,106.756756756757,0
A5000,5대광역시,20210503,104.762912785775,0
A3000,6대광역시,20210503,106.465226198515,0
A6000,8개도,20210503,104.853387259858,0
A9000,9개도,20210503,109.625267665953,0
11A02,강남지역,20210503,105.378973105134,1
11A01,강북지역,20210503,102.028639618138,1
42000,강원,20210503,107.831325301205,0
41000,경기,20210503,113.131500742942,0
48000,경남,20210503,103.373015873016,0
41A02,경부1권,20210503,108.403361344538,1
41A03,경부2권,20210503,113.039568345324,1
47000,경북,20210503,102.121212121212,0
41A05,경원권,20210503,125.909090909091,1
41A04,경의권,20210503,108.638743455497,1
29000,광주,20210503,105.945945945946,0
27000,대구,20210503,108.212996389892,0
30000,대전,20210503,112.647058823529,0
11A11,도심권,20210503,104.72972972973,2
11A15,동남권,20210503,106.703910614525,2
41A06,동부1권,20210503,110.967741935484,1
41A07,동부2권,20210503,115.47619047619,1
26A01,동부산권,20210503,106.034482758621,1
11A12,동북권,20210503,101.960784313725,2
26000,부산,20210503,101.375,0
11A14,서남권,20210503,104.347826086957,2
26A03,서부산권,20210503,96.9565217391304,1
11A13,서북권,20210503,100,2
11000,서울,20210503,103.683574879227,0
41A01,서해안권,20210503,115.66265060241,1
36000,세종,20210503,94.6428571428571,0
A2000,수도권,20210503,109.973726758286,0
31000,울산,20210503,96.9798657718121,0
28000,인천,20210503,113.166666666667,0
A1000,전국,20210503,107.404255319149,0
46000,전남,20210503,97.6190476190476,0
45000,전북,20210503,100.434782608696,0
50000,제주,20210503,113.461538461538,0
26A02,중부산권,20210503,101.183431952663,1
A2001,지방권,20210503,104.548517520216,0
44000,충남,20210503,112.418300653595,0
43000,충북,20210503,107.657657657658,0
A5000,5대광역시,20210426,104.466553767993,0
A3000,6대광역시,20210426,106.026333558406,0
A6000,8개도,20210426,106.117290192113,0
A9000,9개도,20210426,110.481798715203,0
11A02,강남지역,20210426,104.156479217604,1
11A01,강북지역,20210426,101.312649164678,1
42000,강원,20210426,106.626506024096,0
41000,경기,20210426,113.688707280832,0
48000,경남,20210426,105.952380952381,0
41A02,경부1권,20210426,109.033613445378,1
41A03,경부2권,20210426,114.838129496403,1
47000,경북,20210426,103.333333333333,0
41A05,경원권,20210426,125.909090909091,1
41A04,경의권,20210426,108.376963350785,1
29000,광주,20210426,105.135135135135,0
27000,대구,20210426,110.920577617329,0
30000,대전,20210426,110.294117647059,0
11A11,도심권,20210426,104.054054054054,2
11A15,동남권,20210426,106.424581005587,2
41A06,동부1권,20210426,113.548387096774,1
41A07,동부2권,20210426,113.095238095238,1
26A01,동부산권,20210426,105.172413793103,1
11A12,동북권,20210426,101.372549019608,2
26000,부산,20210426,100.125,0
11A14,서남권,20210426,102.391304347826,2
26A03,서부산권,20210426,94.3478260869565,1
11A13,서북권,20210426,98.8888888888889,2
11000,서울,20210426,102.717391304348,0
41A01,서해안권,20210426,115.210843373494,1
36000,세종,20210426,96.4285714285714,0
A2000,수도권,20210426,109.83225545675,0
31000,울산,20210426,96.6442953020134,0
28000,인천,20210426,112.166666666667,0
A1000,전국,20210426,107.542553191489,0
46000,전남,20210426,98.8095238095238,0
45000,전북,20210426,100.869565217391,0
50000,제주,20210426,113.461538461538,0
26A02,중부산권,20210426,100.591715976331,1
A2001,지방권,20210426,104.997753818509,0
44000,충남,20210426,114.37908496732,0
43000,충북,20210426,108.108108108108,0
A5000,5대광역시,20210419,104.149026248942,0
A3000,6대광역시,20210419,106.380823767725,0
A6000,8개도,20210419,105.20728008089,0
A9000,9개도,20210419,110.331905781585,0
11A02,강남지역,20210419,101.711491442543,1
11A01,강북지역,20210419,100.596658711217,1
42000,강원,20210419,106.626506024096,0
41000,경기,20210419,114.097325408618,0
48000,경남,20210419,102.97619047619,0
41A02,경부1권,20210419,111.764705882353,1
41A03,경부2권,20210419,114.838129496403,1
47000,경북,20210419,102.727272727273,0
41A05,경원권,20210419,120,1
41A04,경의권,20210419,111.256544502618,1
29000,광주,20210419,103.783783783784,0
27000,대구,20210419,109.927797833935,0
30000,대전,20210419,112.647058823529,0
11A11,도심권,20210419,102.027027027027,2
11A15,동남권,20210419,102.513966480447,2
41A06,동부1권,20210419,113.870967741935,1
41A07,동부2권,20210419,108.333333333333,1
26A01,동부산권,20210419,105.172413793103,1
11A12,동북권,20210419,100.980392156863,2
26000,부산,20210419,99.75,0
11A14,서남권,20210419,101.086956521739,2
26A03,서부산권,20210419,93.4782608695652,1
11A13,서북권,20210419,98.3333333333333,2
11000,서울,20210419,101.147342995169,0
41A01,서해안권,20210419,115.66265060241,1
36000,세종,20210419,97.3214285714286,0
A2000,수도권,20210419,109.892886014551,0
31000,울산,20210419,95.9731543624161,0
28000,인천,20210419,115.166666666667,0
A1000,전국,20210419,107.313829787234,0
46000,전남,20210419,97.6190476190476,0
45000,전북,20210419,98.695652173913,0
50000,제주,20210419,111.538461538462,0
26A02,중부산권,20210419,100.295857988166,1
A2001,지방권,20210419,104.4474393531,0
44000,충남,20210419,116.666666666667,0
43000,충북,20210419,108.108108108108,0
A5000,5대광역시,20210412,103.640982218459,0
A3000,6대광역시,20210412,104.760297096556,0
A6000,8개도,20210412,104.853387259858,0
A9000,9개도,20210412,109.967880085653,0
11A02,강남지역,20210412,102.200488997555,1
11A01,강북지역,20210412,98.4486873508353,1
42000,강원,20210412,106.024096385542,0
41000,경기,20210412,113.725854383358,0
48000,경남,20210412,102.777777777778,0
41A02,경부1권,20210412,110.084033613445,1
41A03,경부2권,20210412,114.838129496403,1
47000,경북,20210412,101.212121212121,0
41A05,경원권,20210412,117.272727272727,1
41A04,경의권,20210412,112.565445026178,1
29000,광주,20210412,104.324324324324,0
27000,대구,20210412,109.747292418773,0
30000,대전,20210412,111.764705882353,0
11A11,도심권,20210412,100.675675675676,2
11A15,동남권,20210412,103.631284916201,2
41A06,동부1권,20210412,113.870967741935,1
41A07,동부2권,20210412,104.761904761905,1
26A01,동부산권,20210412,104.310344827586,1
11A12,동북권,20210412,99.0196078431373,2
26000,부산,20210412,98.875,0
11A14,서남권,20210412,101.086956521739,2
26A03,서부산권,20210412,91.7391304347826,1
11A13,서북권,20210412,95,2
11000,서울,20210412,100.30193236715,0
41A01,서해안권,20210412,115.963855421687,1
36000,세종,20210412,98.2142857142857,0
A2000,수도권,20210412,108.680274858529,0
31000,울산,20210412,94.9664429530201,0
28000,인천,20210412,109.166666666667,0
A1000,전국,20210412,106.484042553192,0
46000,전남,20210412,101.190476190476,0
45000,전북,20210412,97.8260869565217,0
50000,제주,20210412,107.692307692308,0
26A02,중부산권,20210412,100,1
A2001,지방권,20210412,104.043126684636,0
44000,충남,20210412,116.339869281046,0
43000,충북,20210412,107.657657657658,0
A5000,5대광역시,20210405,103.429297205758,0
A3000,6대광역시,20210405,105.165428764348,0
A6000,8개도,20210405,103.589484327604,0
A9000,9개도,20210405,110.224839400428,0
11A02,강남지역,20210405,97.1882640586797,1
11A01,강북지역,20210405,94.9880668257756,1
42000,강원,20210405,106.024096385542,0
41000,경기,20210405,115.10029717682,0
48000,경남,20210405,101.984126984127,0
