region_cd,region_nm,research_date,apt_type,age_gbn,tr_gbn,indices,level_no
41A06,동부1권,202204,3,31,D,102.31603702680827,1
41A07,동부2권,202204,3,31,D,103.56227996106198,1
42000,강원,202204,3,31,D,102.13343443710355,0
43000,충북,202204,3,31,D,101.60608753289726,0
44000,충남,202204,3,31,D,100.90348001047012,0
45000,전북,202204,3,31,D,100.39982741018385,0
46000,전남,202204,3,31,D,101.7013940098777,0
47000,경북,202204,3,31,D,101.03473714742721,0
48000,경남,202204,3,31,D,101.61509185400892,0
50000,제주,202204,3,31,D,103.80399224912063,0
A1000,전국,202204,3,31,D,102.7560237976233,0
A2000,수도권,202204,3,31,D,102.90827345061193,0
A2001,지방권,202204,3,31,D,102.24479582754569,0
A3000,6대광역시,202204,3,31,D,102.32544262440406,0
A5000,5대광역시,202204,3,31,D,102.68710945517114,0
A6000,8개도,202204,3,31,D,101.97195693454997,0
A9000,9개도,202204,3,31,D,103.0309804902863,0
11000,서울,202204,3,31,R,101.21961674043311,0
11A01,강북지역,202204,3,31,R,101.2171616297503,1
11A02,강남지역,202204,3,31,R,101.22176020386947,1
11A11,도심권,202204,3,31,R,101.34164614407707,2
11A12,동북권,202204,3,31,R,101.47791051003435,2
11A13,서북권,202204,3,31,R,100.69266733123274,2
11A14,서남권,202204,3,31,R,100.77379949315926,2
11A15,동남권,202204,3,31,R,101.89961073768548,2
26000,부산,202204,3,31,R,100.60097232600553,0
26A01,동부산권,202204,3,31,R,100.48611483047067,1
26A02,중부산권,202204,3,31,R,100.57486155848538,1
26A03,서부산권,202204,3,31,R,100.90142285354409,1
27000,대구,202204,3,31,R,100.25808988397901,0
28000,인천,202204,3,31,R,100.14417892884819,0
29000,광주,202204,3,31,R,100.66148987684436,0
30000,대전,202204,3,31,R,100.6196339759698,0
31000,울산,202204,3,31,R,101.82662014028392,0
36000,세종,202204,3,31,R,98.5096316191154,0
41000,경기,202204,3,31,R,101.0965857322291,0
41A01,서해안권,202204,3,31,R,101.19616903288761,1
41A02,경부1권,202204,3,31,R,101.17300057462413,1
41A03,경부2권,202204,3,31,R,101.0958941754585,1
41A04,경의권,202204,3,31,R,100.47759105126713,1
41A05,경원권,202204,3,31,R,100.6253220301795,1
41A06,동부1권,202204,3,31,R,101.53839756262117,1
41A07,동부2권,202204,3,31,R,100.87324345447455,1
42000,강원,202204,3,31,R,100.1882308443135,0
43000,충북,202204,3,31,R,101.26469134336389,0
44000,충남,202204,3,31,R,100.2954164983054,0
45000,전북,202204,3,31,R,100.11545990417478,0
46000,전남,202204,3,31,R,101.38012113212902,0
47000,경북,202204,3,31,R,100.0264472688996,0
48000,경남,202204,3,31,R,100.91192198597354,0
50000,제주,202204,3,31,R,102.93476660739994,0
A1000,전국,202204,3,31,R,101.05178243779048,0
A2000,수도권,202204,3,31,R,101.07890110471118,0
A2001,지방권,202204,3,31,R,100.96048129249398,0
A3000,6대광역시,202204,3,31,R,100.45988157852976,0
A5000,5대광역시,202204,3,31,R,100.65686527015497,0
A6000,8개도,202204,3,31,R,101.22260065047206,0
A9000,9개도,202204,3,31,R,101.13063383119312,0
11000,서울,202204,3,31,S,102.15037712124489,0
11A01,강북지역,202204,3,31,S,102.05595536879176,1
11A02,강남지역,202204,3,31,S,102.2328827006109,1
11A11,도심권,202204,3,31,S,101.54055457742888,2
11A12,동북권,202204,3,31,S,102.77536160495049,2
11A13,서북권,202204,3,31,S,100.77313027276887,2
11A14,서남권,202204,3,31,S,101.42746807181516,2
11A15,동남권,202204,3,31,S,103.45694663582128,2
26000,부산,202204,3,31,S,101.25014030564526,0
26A01,동부산권,202204,3,31,S,100.70713474926241,1
26A02,중부산권,202204,3,31,S,101.67973907242971,1
26A03,서부산권,202204,3,31,S,100.52509803642108,1
27000,대구,202204,3,31,S,99.86662172946178,0
28000,인천,202204,3,31,S,101.18415214291585,0
29000,광주,202204,3,31,S,101.20064643647426,0
30000,대전,202204,3,31,S,101.97203382625378,0
31000,울산,202204,3,31,S,102.65634547648135,0
36000,세종,202204,3,31,S,98.17259765548027,0
41000,경기,202204,3,31,S,102.3710298764305,0
41A01,서해안권,202204,3,31,S,103.1473359788237,1
41A02,경부1권,202204,3,31,S,102.32941061799387,1
41A03,경부2권,202204,3,31,S,101.6985725815731,1
41A04,경의권,202204,3,31,S,101.75686908345767,1
41A05,경원권,202204,3,31,S,100.8943105273728,1
41A06,동부1권,202204,3,31,S,102.65791346297163,1
41A07,동부2권,202204,3,31,S,101.7399653896083,1
42000,강원,202204,3,31,S,101.1201126109057,0
43000,충북,202204,3,31,S,102.93139350587393,0
44000,충남,202204,3,31,S,99.7214313241185,0
45000,전북,202204,3,31,S,100.87057910692448,0
46000,전남,202204,3,31,S,100.71763586267744,0
47000,경북,202204,3,31,S,100.86723193267531,0
48000,경남,202204,3,31,S,101.64384469413501,0
50000,제주,202204,3,31,S,102.60396508405552,0
A1000,전국,202204,3,31,S,101.98687574370275,0
A2000,수도권,202204,3,31,S,102.1744339570311,0
A2001,지방권,202204,3,31,S,101.35757805606109,0
A3000,6대광역시,202204,3,31,S,101.2405726038937,0
A5000,5대광역시,202204,3,31,S,101.27570245588086,0
A6000,8개도,202204,3,31,S,101.46355064693286,0
A9000,9개도,202204,3,31,S,102.12492822299365,0
11000,서울,202204,3,32,D,101.37041035059431,0
11A01,강북지역,202204,3,32,D,100.92814576984495,1
11A02,강남지역,202204,3,32,D,101.7287657634796,1
11A11,도심권,202204,3,32,D,101.00888771513779,2
11A12,동북권,202204,3,32,D,101.24169722051921,2
11A13,서북권,202204,3,32,D,100.46471525895618,2
11A14,서남권,202204,3,32,D,99.75724783873349,2
11A15,동남권,202204,3,32,D,104.11044897619286,2
26000,부산,202204,3,32,D,101.37624033832498,0
26A01,동부산권,202204,3,32,D,102.12142148177152,1
26A02,중부산권,202204,3,32,D,101.15462685085666,1
26A03,서부산권,202204,3,32,D,100.97146605197051,1
27000,대구,202204,3,32,D,100.10921312660422,0
28000,인천,202204,3,32,D,102.4193015586805,0
29000,광주,202204,3,32,D,100.52661879780393,0
30000,대전,202204,3,32,D,100.32644080917947,0
31000,울산,202204,3,32,D,103.35577379305869,0
36000,세종,202204,3,32,D,98.43449426873747,0
41000,경기,202204,3,32,D,104.60235876727391,0
41A01,서해안권,202204,3,32,D,106.51685357261593,1
41A02,경부1권,202204,3,32,D,102.58119221794726,1
41A03,경부2권,202204,3,32,D,103.71364330911939,1
41A04,경의권,202204,3,32,D,100.4003140974519,1
41A05,경원권,202204,3,32,D,101.71073329772247,1
41A06,동부1권,202204,3,32,D,103.469104600558,1
41A07,동부2권,202204,3,32,D,101.21785933739784,1
42000,강원,202204,3,32,D,99.08503061414353,0
43000,충북,202204,3,32,D,100.6142093184357,0
44000,충남,202204,3,32,D,100.1253224876848,0
45000,전북,202204,3,32,D,100.77934663649472,0
46000,전남,202204,3,32,D,100.38509274530139,0
47000,경북,202204,3,32,D,100.85301214780546,0
48000,경남,202204,3,32,D,102.40207530414011,0
50000,제주,202204,3,32,D,105.15302139556799,0
A1000,전국,202204,3,32,D,102.30924598501873,0
A2000,수도권,202204,3,32,D,102.61649568654899,0
A2001,지방권,202204,3,32,D,101.37488922572125,0
A3000,6대광역시,202204,3,32,D,101.74730001499863,0
A5000,5대광역시,202204,3,32,D,101.16286829858745,0
A6000,8개도,202204,3,32,D,101.6430555014138,0
A9000,9개도,202204,3,32,D,103.70110607675338,0
11000,서울,202204,3,32,R,100.8450142258597,0
11A01,강북지역,202204,3,32,R,100.54309032412698,1
11A02,강남지역,202204,3,32,R,101.08935177799812,1
11A11,도심권,202204,3,32,R,100.90087640295704,2
11A12,동북권,202204,3,32,R,100.43901209506554,2
11A13,서북권,202204,3,32,R,100.54963568704862,2
11A14,서남권,202204,3,32,R,100.45131334817768,2
11A15,동남권,202204,3,32,R,101.84907154928491,2
26000,부산,202204,3,32,R,100.08971336071049,0
26A01,동부산권,202204,3,32,R,100.40614256793978,1
26A02,중부산권,202204,3,32,R,100.06680054550199,1
26A03,서부산권,202204,3,32,R,99.68943720813898,1
27000,대구,202204,3,32,R,99.94441234034103,0
28000,인천,202204,3,32,R,100.95175246248422,0
29000,광주,202204,3,32,R,100.07685899015519,0
30000,대전,202204,3,32,R,100.0754098805875,0
31000,울산,202204,3,32,R,102.14954153739396,0
36000,세종,202204,3,32,R,99.87537605792005,0
41000,경기,202204,3,32,R,101.628913221457,0
41A01,서해안권,202204,3,32,R,102.15218611372718,1
41A02,경부1권,202204,3,32,R,100.98959648923795,1
41A03,경부2권,202204,3,32,R,100.92672931414202,1
41A04,경의권,202204,3,32,R,100.71819769451997,1
41A05,경원권,202204,3,32,R,101.01479172776978,1
41A06,동부1권,202204,3,32,R,101.78024189642178,1
41A07,동부2권,202204,3,32,R,100.22586835326821,1
42000,강원,202204,3,32,R,98.83357368933574,0
43000,충북,202204,3,32,R,100.53185020775712,0
44000,충남,202204,3,32,R,100.04931471248948,0
45000,전북,202204,3,32,R,100.11740247920334,0
46000,전남,202204,3,32,R,100.72167681982825,0
47000,경북,202204,3,32,R,100.29981182766821,0
48000,경남,202204,3,32,R,99.53817729649383,0
50000,제주,202204,3,32,R,104.23717056186088,0
A1000,전국,202204,3,32,R,100.96409178092183,0
A2000,수도권,202204,3,32,R,101.12570611688139,0
A2001,지방권,202204,3,32,R,100.47122037928659,0
A3000,6대광역시,202204,3,32,R,100.59227877979109,0
A5000,5대광역시,202204,3,32,R,100.27876356042613,0
A6000,8개도,202204,3,32,R,100.7117969204415,0
A9000,9개도,202204,3,32,R,101.35150724983393,0
11000,서울,202204,3,32,S,102.33561217972083,0
11A01,강북지역,202204,3,32,S,101.58411233909108,1
11A02,강남지역,202204,3,32,S,102.9461843021381,1
11A11,도심권,202204,3,32,S,101.86906814966173,2
11A12,동북권,202204,3,32,S,101.21797652225888,2
11A13,서북권,202204,3,32,S,101.98303659757195,2
11A14,서남권,202204,3,32,S,101.11583373149725,2
11A15,동남권,202204,3,32,S,105.15339729592638,2
26000,부산,202204,3,32,S,103.42040177892677,0
26A01,동부산권,202204,3,32,S,103.70423733934307,1
26A02,중부산권,202204,3,32,S,104.0655231934015,1
26A03,서부산권,202204,3,32,S,100.96882757197253,1
27000,대구,202204,3,32,S,100.11748276545163,0
28000,인천,202204,3,32,S,104.08564421165201,0
29000,광주,202204,3,32,S,100.31379935783855,0
30000,대전,202204,3,32,S,101.73715009711022,0
31000,울산,202204,3,32,S,101.5050741936754,0
36000,세종,202204,3,32,S,96.57419321935554,0
41000,경기,202204,3,32,S,105.56185295458849,0
41A01,서해안권,202204,3,32,S,107.31167164629936,1
41A02,경부1권,202204,3,32,S,104.36988229153074,1
41A03,경부2권,202204,3,32,S,105.0634510508154,1
41A04,경의권,202204,3,32,S,103.35652078408866,1
41A05,경원권,202204,3,32,S,100.73928468632192,1
41A06,동부1권,202204,3,32,S,103.5406949877026,1
41A07,동부2권,202204,3,32,S,102.32698471596716,1
42000,강원,202204,3,32,S,99.05855200913452,0
43000,충북,202204,3,32,S,102.28112077861513,0
44000,충남,202204,3,32,S,100.65286799399908,0
45000,전북,202204,3,32,S,100.97479009351305,0
46000,전남,202204,3,32,S,101.54988087967615,0
47000,경북,202204,3,32,S,101.38738045852335,0
48000,경남,202204,3,32,S,97.60863911263141,0
50000,제주,202204,3,32,S,103.33650244729814,0
A1000,전국,202204,3,32,S,103.14784265890466,0
A2000,수도권,202204,3,32,S,103.69087052912596,0
A2001,지방권,202204,3,32,S,101.50399752999088,0
A3000,6대광역시,202204,3,32,S,103.03263043443916,0
A5000,5대광역시,202204,3,32,S,102.1199107053087,0
A6000,8개도,202204,3,32,S,100.75007741366943,0
A9000,9개도,202204,3,32,S,104.08728931304006,0
11000,서울,202204,3,33,D,101.35209423694201,0
11A01,강북지역,202204,3,33,D,101.17617251573196,1
11A02,강남지역,202204,3,33,D,101.55294771303451,1
11A11,도심권,202204,3,33,D,100.94246122203194,2
11A12,동북권,202204,3,33,D,101.42777949733951,2
11A13,서북권,202204,3,33,D,100.89261303235524,2
11A14,서남권,202204,3,33,D,100.9698457831431,2
11A15,동남권,202204,3,33,D,102.74293952622999,2
26000,부산,202204,3,33,D,101.47369843768182,0
26A01,동부산권,202204,3,33,D,100.88604150395528,1
26A02,중부산권,202204,3,33,D,101.66955805475028,1
26A03,서부산권,202204,3,33,D,101.93668322252849,1
27000,대구,202204,3,33,D,100.79344263090455,0
28000,인천,202204,3,33,D,102.15474637773492,0
29000,광주,202204,3,33,D,104.86929526177717,0
30000,대전,202204,3,33,D,100.39504122323137,0
31000,울산,202204,3,33,D,105.13609390892039,0
36000,세종,202204,3,33,D,99.38873692036194,0
41000,경기,202204,3,33,D,102.1757320659308,0
41A01,서해안권,202204,3,33,D,102.59215490437647,1
41A02,경부1권,202204,3,33,D,101.2116739314223,1
41A03,경부2권,202204,3,33,D,101.94590358272578,1
41A04,경의권,202204,3,33,D,102.77991239904955,1
41A05,경원권,202204,3,33,D,101.30940986228313,1
41A06,동부1권,202204,3,33,D,102.78347818029742,1
41A07,동부2권,202204,3,33,D,102.86861414851268,1
42000,강원,202204,3,33,D,101.09098058072993,0
43000,충북,202204,3,33,D,101.83719460581369,0
44000,충남,202204,3,33,D,100.79765415634418,0
45000,전북,202204,3,33,D,100.58256156656007,0
46000,전남,202204,3,33,D,100.51268793650652,0
47000,경북,202204,3,33,D,101.27832197950485,0
48000,경남,202204,3,33,D,102.09068842279252,0
50000,제주,202204,3,33,D,104.25993504601368,0
A1000,전국,202204,3,33,D,101.7401061883167,0
A2000,수도권,202204,3,33,D,101.83320550022299,0
A2001,지방권,202204,3,33,D,101.56416140884525,0
A3000,6대광역시,202204,3,33,D,101.84089356542536,0
A5000,5대광역시,202204,3,33,D,101.61648324287525,0
A6000,8개도,202204,3,33,D,101.53283485321029,0
A9000,9개도,202204,3,33,D,101.91577908509535,0
11000,서울,202204,3,33,R,100.69879625852913,0
11A01,강북지역,202204,3,33,R,100.53594377622983,1
11A02,강남지역,202204,3,33,R,100.8847046988723,1
11A11,도심권,202204,3,33,R,101.20873375350143,2
11A12,동북권,202204,3,33,R,100.46775863341632,2
11A13,서북권,202204,3,33,R,100.35792721934007,2
11A14,서남권,202204,3,33,R,100.5035997481637,2
11A15,동남권,202204,3,33,R,101.66014333225455,2
26000,부산,202204,3,33,R,100.64565253700486,0
26A01,동부산권,202204,3,33,R,100.86459964276584,1
26A02,중부산권,202204,3,33,R,100.34982832816057,1
26A03,서부산권,202204,3,33,R,100.91299665212733,1
27000,대구,202204,3,33,R,100.15765219427486,0
28000,인천,202204,3,33,R,100.47317215188045,0
29000,광주,202204,3,33,R,100.04331586274104,0
30000,대전,202204,3,33,R,100.32443220182743,0
31000,울산,202204,3,33,R,103.33614993516758,0
36000,세종,202204,3,33,R,99.2456951495335,0
41000,경기,202204,3,33,R,101.2482315517224,0
41A01,서해안권,202204,3,33,R,101.55179396933826,1
41A02,경부1권,202204,3,33,R,100.85684080679822,1
41A03,경부2권,202204,3,33,R,100.74677946552025,1
41A04,경의권,202204,3,33,R,101.1084258001384,1
41A05,경원권,202204,3,33,R,100.33883299354036,1
41A06,동부1권,202204,3,33,R,102.59732024803631,1
41A07,동부2권,202204,3,33,R,100.79973049650783,1
42000,강원,202204,3,33,R,100.52790553390297,0
43000,충북,202204,3,33,R,100.65548155833835,0
44000,충남,202204,3,33,R,100.28592317752833,0
45000,전북,202204,3,33,R,100.16237062782996,0
46000,전남,202204,3,33,R,100.5415162907206,0
47000,경북,202204,3,33,R,100.10162896754584,0
48000,경남,202204,3,33,R,100.56019948755343,0
50000,제주,202204,3,33,R,103.11539219167297,0
A1000,전국,202204,3,33,R,100.80980840257345,0
A2000,수도권,202204,3,33,R,100.88463341799456,0
A2001,지방권,202204,3,33,R,100.66836419227843,0
A3000,6대광역시,202204,3,33,R,100.62468888270087,0
A5000,5대광역시,202204,3,33,R,100.73345320511196,0
A6000,8개도,202204,3,33,R,100.6204348486289,0
A9000,9개도,202204,3,33,R,100.99439136304314,0
11000,서울,202204,3,33,S,102.52900566123972,0
11A01,강북지역,202204,3,33,S,102.11506744350105,1
11A02,강남지역,202204,3,33,S,103.00277602563688,1
11A11,도심권,202204,3,33,S,101.37665774348615,2
11A12,동북권,202204,3,33,S,102.13444632806896,2
11A13,서북권,202204,3,33,S,102.39759031776026,2
11A14,서남권,202204,3,33,S,102.25886335029024,2
11A15,동남권,202204,3,33,S,104.52437674140482,2
26000,부산,202204,3,33,S,103.78762648179767,0
26A01,동부산권,202204,3,33,S,105.23755042309413,1
26A02,중부산권,202204,3,33,S,103.2307746792906,1
26A03,서부산권,202204,3,33,S,102.82101812206139,1
27000,대구,202204,3,33,S,100.35323002558785,0
28000,인천,202204,3,33,S,104.25788023299079,0
29000,광주,202204,3,33,S,102.8215340210591,0
30000,대전,202204,3,33,S,103.24085369840587,0
31000,울산,202204,3,33,S,105.36437474066996,0
36000,세종,202204,3,33,S,101.63597467520474,0
41000,경기,202204,3,33,S,104.8924072204452,0
41A01,서해안권,202204,3,33,S,106.68404086048429,1
41A02,경부1권,202204,3,33,S,107.01644564484867,1
41A03,경부2권,202204,3,33,S,101.5532787071381,1
41A04,경의권,202204,3,33,S,104.84444666306815,1
41A05,경원권,202204,3,33,S,100.6668692240031,1
41A06,동부1권,202204,3,33,S,103.5288440808549,1
41A07,동부2권,202204,3,33,S,104.34669293621799,1
42000,강원,202204,3,33,S,101.60382728421331,0
43000,충북,202204,3,33,S,105.67873039205931,0
44000,충남,202204,3,33,S,101.03300343241332,0
45000,전북,202204,3,33,S,100.22454440934743,0
46000,전남,202204,3,33,S,100.04610574200636,0
47000,경북,202204,3,33,S,101.48268745724313,0
48000,경남,202204,3,33,S,101.7173578239132,0
50000,제주,202204,3,33,S,102.4849023143684,0
A1000,전국,202204,3,33,S,103.31381799973973,0
A2000,수도권,202204,3,33,S,103.80408533047638,0
A2001,지방권,202204,3,33,S,102.39238249687561,0
A3000,6대광역시,202204,3,33,S,103.58152137237471,0
A5000,5대광역시,202204,3,33,S,103.09933561014026,0
A6000,8개도,202204,3,33,S,101.77361969203065,0
A9000,9개도,202204,3,33,S,103.62236682309147,0
11000,서울,202204,7,71,D,102.68432969409756,0
11A01,강북지역,202204,7,71,D,103.30616758256895,1
11A02,강남지역,202204,7,71,D,101.97225549928393,1
11A11,도심권,202204,7,71,D,,2
11A12,동북권,202204,7,71,D,103.98287049701094,2
11A13,서북권,202204,7,71,D,100.72167395648081,2
11A14,서남권,202204,7,71,D,101.96763954035872,2
11A15,동남권,202204,7,71,D,101.99175398430356,2
26000,부산,202204,7,71,D,100.07452394809253,0
26A01,동부산권,202204,7,71,D,99.62006538540759,1
26A02,중부산권,202204,7,71,D,101.16431453401479,1
26A03,서부산권,202204,7,71,D,100.12586226720892,1
27000,대구,202204,7,71,D,100.79970952725621,0
28000,인천,202204,7,71,D,100.39162173514275,0
29000,광주,202204,7,71,D,100.75393757394619,0
30000,대전,202204,7,71,D,102.18279977668692,0
31000,울산,202204,7,71,D,99.19820804696535,0
36000,세종,202204,7,71,D,99.49902849582,0
41000,경기,202204,7,71,D,101.0097504476254,0
41A01,서해안권,202204,7,71,D,101.24873025934909,1
41A02,경부1권,202204,7,71,D,101.86428508180076,1
41A03,경부2권,202204,7,71,D,101.27274980404314,1
41A04,경의권,202204,7,71,D,99.263296388935,1
41A05,경원권,202204,7,71,D,100.5541386496096,1
41A06,동부1권,202204,7,71,D,101.82060041788216,1
41A07,동부2권,202204,7,71,D,101.08550758917994,1
42000,강원,202204,7,71,D,100.5617402613292,0
