region_cd,region_nm,research_date,apt_type,jeon_snd_indices,level_no
44000,충남,202206,1,99.27983539094652,0
45000,전북,202206,1,102.68817204301075,0
46000,전남,202206,1,94.95365602471679,0
47000,경북,202206,1,102.33333333333334,0
48000,경남,202206,1,101.7786561264822,0
50000,제주,202206,1,98.88888888888887,0
A1000,전국,202206,1,96.06428571428573,0
A2000,수도권,202206,1,94.65274434280212,0
A2001,지방권,202206,1,97.34007832898173,0
A3000,6대광역시,202206,1,93.21356275303644,0
A5000,5대광역시,202206,1,93.32136905524932,0
A6000,8개도,202206,1,100.58553723040892,0
A9000,9개도,202206,1,98.08497599836585,0
11000,서울,202206,3,94.7928026172301,0
11A01,강북지역,202206,3,94.40400363967244,1
11A02,강남지역,202206,3,95.37414965986395,1
11A11,도심권,202206,3,91.9642857142857,2
11A12,동북권,202206,3,97.0824949698189,2
11A13,서북권,202206,3,92.32804232804233,2
11A14,서남권,202206,3,94.41964285714286,2
11A15,동남권,202206,3,96.86411149825784,2
26000,부산,202206,3,100.21321961620468,0
26A01,동부산권,202206,3,101.0204081632653,1
26A02,중부산권,202206,3,99.7536945812808,1
26A03,서부산권,202206,3,100,1
27000,대구,202206,3,91.92546583850931,0
28000,인천,202206,3,97.51552795031056,0
29000,광주,202206,3,99.40476190476191,0
30000,대전,202206,3,98.07692307692308,0
31000,울산,202206,3,98.57142857142857,0
36000,세종,202206,3,96.1038961038961,0
41000,경기,202206,3,98.70619946091644,0
41A01,서해안권,202206,3,100.54945054945055,1
41A02,경부1권,202206,3,98.6842105263158,1
41A03,경부2권,202206,3,100.35714285714286,1
41A04,경의권,202206,3,91.55844155844157,1
41A05,경원권,202206,3,95.07389162561576,1
41A06,동부1권,202206,3,100.18315018315019,1
41A07,동부2권,202206,3,103.4013605442177,1
42000,강원,202206,3,102.67857142857143,0
43000,충북,202206,3,101.26050420168067,0
44000,충남,202206,3,100.00000000000001,0
45000,전북,202206,3,98.21428571428572,0
46000,전남,202206,3,99.68944099378882,0
47000,경북,202206,3,101.14285714285714,0
48000,경남,202206,3,103.31632653061224,0
50000,제주,202206,3,91.93548387096776,0
A1000,전국,202206,3,97.62204724409449,0
A2000,수도권,202206,3,96.8212415856395,0
A2001,지방권,202206,3,98.99529713552799,0
A3000,6대광역시,202206,3,98.09763101220389,0
A5000,5대광역시,202206,3,98.27264239028945,0
A6000,8개도,202206,3,99.83207388748951,0
A9000,9개도,202206,3,99.14642153644124,0
11000,서울,202206,7,96.9767441860465,0
11A01,강북지역,202206,7,95.88235294117648,1
11A02,강남지역,202206,7,98.57142857142858,1
11A11,도심권,202206,7,85.83333333333333,2
11A12,동북권,202206,7,98.4,2
11A13,서북권,202206,7,100,2
11A14,서남권,202206,7,99.04761904761905,2
11A15,동남권,202206,7,97.85714285714285,2
26000,부산,202206,7,100.2,0
26A01,동부산권,202206,7,100.66666666666667,1
26A02,중부산권,202206,7,100,1
26A03,서부산권,202206,7,100,1
27000,대구,202206,7,97.6595744680851,0
28000,인천,202206,7,100.78947368421053,0
29000,광주,202206,7,100,0
30000,대전,202206,7,99.42857142857143,0
31000,울산,202206,7,100,0
36000,세종,202206,7,96.42857142857143,0
41000,경기,202206,7,100.31007751937983,0
41A01,서해안권,202206,7,100.41666666666667,1
41A02,경부1권,202206,7,99.375,1
41A03,경부2권,202206,7,101,1
41A04,경의권,202206,7,100,1
41A05,경원권,202206,7,100,1
41A06,동부1권,202206,7,100,1
41A07,동부2권,202206,7,101,1
42000,강원,202206,7,103.85964912280701,0
43000,충북,202206,7,99.63636363636364,0
44000,충남,202206,7,101.66666666666667,0
45000,전북,202206,7,101.1864406779661,0
46000,전남,202206,7,100.56338028169014,0
47000,경북,202206,7,99.87341772151898,0
48000,경남,202206,7,101.03896103896103,0
50000,제주,202206,7,100,0
A1000,전국,202206,7,100.12448132780085,0
A2000,수도권,202206,7,99.2490118577075,0
A2001,지방권,202206,7,100.43600562587905,0
A3000,6대광역시,202206,7,99.6218487394958,0
A5000,5대광역시,202206,7,99.39999999999999,0
A6000,8개도,202206,7,100.96579476861167,0
A9000,9개도,202206,7,100.83067092651757,0
11000,서울,202205,0,94.76892163429336,0
11A01,강북지역,202205,0,94.5966709346991,1
11A02,강남지역,202205,0,94.95786516853933,1
11A11,도심권,202205,0,91.76276771004943,2
11A12,동북권,202205,0,96.50959860383942,2
11A13,서북권,202205,0,91.94831013916502,2
11A14,서남권,202205,0,93.78352023403218,2
11A15,동남권,202205,0,96.55400927766735,2
26000,부산,202205,0,99.33431952662721,0
26A01,동부산권,202205,0,99.18347742555235,1
26A02,중부산권,202205,0,99.31059506531204,1
26A03,서부산권,202205,0,99.53173777315297,1
27000,대구,202205,0,84.49209932279908,0
28000,인천,202205,0,95.40717869548436,0
29000,광주,202205,0,101.01043024771839,0
30000,대전,202205,0,94.66349422161795,0
31000,울산,202205,0,99.92138364779873,0
36000,세종,202205,0,93.06418219461696,0
41000,경기,202205,0,96.1850443599493,0
41A01,서해안권,202205,0,98.44986807387863,1
41A02,경부1권,202205,0,96.60477453580901,1
41A03,경부2권,202205,0,92.63803680981594,1
41A04,경의권,202205,0,93.4416715031921,1
41A05,경원권,202205,0,97.0059880239521,1
41A06,동부1권,202205,0,97.86476868327402,1
41A07,동부2권,202205,0,100.09881422924902,1
42000,강원,202205,0,101.48583275742916,0
43000,충북,202205,0,100.16149870801034,0
44000,충남,202205,0,99.71339239187076,0
45000,전북,202205,0,102.75541795665633,0
46000,전남,202205,0,96.906523201076,0
47000,경북,202205,0,101.80180180180179,0
48000,경남,202205,0,102.63580842172934,0
50000,제주,202205,0,99.13043478260869,0
A1000,전국,202205,0,97.20477386934674,0
A2000,수도권,202205,0,95.61006806450139,0
A2001,지방권,202205,0,98.64274828026528,0
A3000,6대광역시,202205,0,95.59496108481105,0
A5000,5대광역시,202205,0,95.64424635332254,0
A6000,8개도,202205,0,100.96250538715702,0
A9000,9개도,202205,0,98.76732538727336,0
11000,서울,202205,1,94.39638600538254,0
11A01,강북지역,202205,1,94.3769592476489,1
11A02,강남지역,202205,1,94.41509433962263,1
11A11,도심권,202205,1,91.3312693498452,2
11A12,동북권,202205,1,95.68862275449102,2
11A13,서북권,202205,1,92.21824686940965,2
11A14,서남권,202205,1,92.89052069425901,2
11A15,동남권,202205,1,96.39756944444444,2
26000,부산,202205,1,98.684704998121,0
26A01,동부산권,202205,1,98.35164835164835,1
26A02,중부산권,202205,1,98.41121495327101,1
26A03,서부산권,202205,1,99.41709844559585,1
27000,대구,202205,1,81.69323804288068,0
28000,인천,202205,1,94.17989417989418,0
29000,광주,202205,1,100.90551181102362,0
30000,대전,202205,1,93.85098743267504,0
31000,울산,202205,1,98.98612593383136,0
36000,세종,202205,1,91.81547619047618,0
41000,경기,202205,1,95.52222817354044,0
41A01,서해안권,202205,1,97.76149776149776,1
41A02,경부1권,202205,1,96.39376218323586,1
41A03,경부2권,202205,1,91.6403785488959,1
41A04,경의권,202205,1,93.17697228144989,1
41A05,경원권,202205,1,96.52294853963839,1
41A06,동부1권,202205,1,97.86121673003801,1
41A07,동부2권,202205,1,98.06949806949807,1
42000,강원,202205,1,100.71428571428571,0
43000,충북,202205,1,100.30329289428076,0
44000,충남,202205,1,99.79423868312757,0
45000,전북,202205,1,102.89495450785773,0
46000,전남,202205,1,95.00514933058703,0
47000,경북,202205,1,102.36363636363636,0
48000,경남,202205,1,102.92490118577075,0
50000,제주,202205,1,98.8888888888889,0
A1000,전국,202205,1,96.60714285714288,0
A2000,수도권,202205,1,95.00180548868562,0
A2001,지방권,202205,1,98.05809399477806,0
A3000,6대광역시,202205,1,94.37753036437246,0
A5000,5대광역시,202205,1,94.43020125624919,0
A6000,8개도,202205,1,101.02469015321557,0
A9000,9개도,202205,1,98.40159329996935,0
11000,서울,202205,3,95.47437295528898,0
11A01,강북지역,202205,3,95.08644222020017,1
11A02,강남지역,202205,3,96.05442176870747,1
11A11,도심권,202205,3,93.97321428571429,2
11A12,동북권,202205,3,99.09456740442656,2
11A13,서북권,202205,3,90.47619047619047,2
11A14,서남권,202205,3,95.53571428571428,2
11A15,동남권,202205,3,96.86411149825784,2
26000,부산,202205,3,102.34541577825159,0
26A01,동부산권,202205,3,102.3809523809524,1
26A02,중부산권,202205,3,103.69458128078817,1
26A03,서부산권,202205,3,100.00000000000001,1
27000,대구,202205,3,95.96273291925465,0
28000,인천,202205,3,100.3105590062112,0
29000,광주,202205,3,104.16666666666667,0
30000,대전,202205,3,96.15384615384615,0
31000,울산,202205,3,103.71428571428572,0
36000,세종,202205,3,94.15584415584416,0
41000,경기,202205,3,98.08625336927224,0
41A01,서해안권,202205,3,101.53846153846155,1
41A02,경부1권,202205,3,96.2406015037594,1
41A03,경부2권,202205,3,96.42857142857144,1
41A04,경의권,202205,3,93.07359307359307,1
41A05,경원권,202205,3,97.7832512315271,1
41A06,동부1권,202205,3,97.43589743589745,1
41A07,동부2권,202205,3,103.40136054421768,1
42000,강원,202205,3,104.46428571428571,0
43000,충북,202205,3,99.15966386554622,0
44000,충남,202205,3,97.82608695652175,0
45000,전북,202205,3,105.80357142857143,0
46000,전남,202205,3,98.13664596273291,0
47000,경북,202205,3,100.28571428571429,0
48000,경남,202205,3,102.55102040816327,0
50000,제주,202205,3,100.64516129032259,0
A1000,전국,202205,3,98.36220472440945,0
A2000,수도권,202205,3,97.07055597107953,0
A2001,지방권,202205,3,100.57716973065413,0
A3000,6대광역시,202205,3,100.61019382627423,0
A5000,5대광역시,202205,3,100.70028011204481,0
A6000,8개도,202205,3,100.88161209068011,0
A9000,9개도,202205,3,99.17925147734735,0
11000,서울,202205,7,96.27039627039626,0
11A01,강북지역,202205,7,94.68503937007874,1
11A02,강남지역,202205,7,98.57142857142857,1
11A11,도심권,202205,7,85.83333333333333,2
11A12,동북권,202205,7,97.2,2
11A13,서북권,202205,7,97.82608695652173,2
11A14,서남권,202205,7,99.04761904761905,2
11A15,동남권,202205,7,97.85714285714285,2
26000,부산,202205,7,100.6,0
26A01,동부산권,202205,7,102,1
26A02,중부산권,202205,7,100,1
26A03,서부산권,202205,7,100,1
27000,대구,202205,7,98.29787234042553,0
28000,인천,202205,7,100.52631578947368,0
29000,광주,202205,7,100.27777777777777,0
30000,대전,202205,7,98.28571428571429,0
31000,울산,202205,7,101.25,0
36000,세종,202205,7,97.85714285714286,0
41000,경기,202205,7,100.31007751937985,0
41A01,서해안권,202205,7,100.83333333333333,1
41A02,경부1권,202205,7,101.875,1
41A03,경부2권,202205,7,101,1
41A04,경의권,202205,7,98.82352941176471,1
41A05,경원권,202205,7,99.375,1
41A06,동부1권,202205,7,99.375,1
41A07,동부2권,202205,7,100.5,1
42000,강원,202205,7,103.1578947368421,0
43000,충북,202205,7,100,0
44000,충남,202205,7,100.33333333333333,0
45000,전북,202205,7,101.0204081632653,0
46000,전남,202205,7,101.54929577464789,0
47000,경북,202205,7,100.12658227848101,0
48000,경남,202205,7,100.77922077922078,0
50000,제주,202205,7,98.2051282051282,0
A1000,전국,202205,7,100.02075550020756,0
A2000,수도권,202205,7,98.97151898734177,0
A2001,지방권,202205,7,100.3939223410242,0
A3000,6대광역시,202205,7,99.83193277310924,0
A5000,5대광역시,202205,7,99.7,0
A6000,8개도,202205,7,100.74476650563606,0
A9000,9개도,202205,7,100.65516139341642,0
11000,서울,202204,0,93.95258505223681,0
11A01,강북지역,202204,0,94.48284690220176,1
11A02,강남지역,202204,0,93.37078651685394,1
11A11,도심권,202204,0,91.18616144975289,2
11A12,동북권,202204,0,95.6588132635253,2
11A13,서북권,202204,0,93.79344587884808,2
11A14,서남권,202204,0,93.8810336421258,2
11A15,동남권,202204,0,92.67726971504307,2
26000,부산,202204,0,100.28106508875739,0
26A01,동부산권,202204,0,100.91258405379442,1
26A02,중부산권,202204,0,99.96371552975326,1
26A03,서부산권,202204,0,100.05202913631632,1
27000,대구,202204,0,84.69525959367947,0
28000,인천,202204,0,97.31763797761482,0
29000,광주,202204,0,101.04302477183832,0
30000,대전,202204,0,96.156462585034,0
31000,울산,202204,0,99.96069182389938,0
36000,세종,202204,0,94.09937888198759,0
41000,경기,202204,0,96.12589776087874,0
41A01,서해안권,202204,0,97.95514511873351,1
41A02,경부1권,202204,0,95.86206896551724,1
41A03,경부2권,202204,0,94.3908851884312,1
41A04,경의권,202204,0,93.32559489262913,1
41A05,경원권,202204,0,97.95409181636727,1
41A06,동부1권,202204,0,95.55160142348755,1
41A07,동부2권,202204,0,101.48221343873519,1
42000,강원,202204,0,102.04011065006917,0
43000,충북,202204,0,101.38888888888889,0
44000,충남,202204,0,100.07816571130797,0
45000,전북,202204,0,103.6819306930693,0
46000,전남,202204,0,97.37726967047747,0
47000,경북,202204,0,101.44144144144144,0
48000,경남,202204,0,103.42333654773385,0
50000,제주,202204,0,98.78260869565217,0
A1000,전국,202204,0,97.45711315196672,0
A2000,수도권,202204,0,95.52576283573909,0
A2001,지방권,202204,0,99.19879716592519,0
A3000,6대광역시,202204,0,96.46926657037393,0
A5000,5대광역시,202204,0,96.24658089352648,0
A6000,8개도,202204,0,101.468898146818,0
A9000,9개도,202204,0,99.01386030981868,0
11000,서울,202204,1,93.59861591695501,0
11A01,강북지역,202204,1,94.59247648902821,1
11A02,강남지역,202204,1,92.64150943396228,1
11A11,도심권,202204,1,92.10526315789475,2
11A12,동북권,202204,1,95.02994011976048,2
11A13,서북권,202204,1,94.72271914132381,2
11A14,서남권,202204,1,92.99065420560748,2
11A15,동남권,202204,1,92.1875,2
26000,부산,202204,1,99.73694099962421,0
26A01,동부산권,202204,1,99.81684981684982,1
26A02,중부산권,202204,1,99.76635514018692,1
26A03,서부산권,202204,1,99.61139896373058,1
27000,대구,202204,1,82.16052776250686,0
28000,인천,202204,1,96.34439634439633,0
29000,광주,202204,1,101.57480314960631,0
30000,대전,202204,1,95.60143626570915,0
31000,울산,202204,1,99.7331910352188,0
36000,세종,202204,1,92.85714285714285,0
41000,경기,202204,1,95.35618639528656,0
41A01,서해안권,202204,1,97.3137973137973,1
41A02,경부1권,202204,1,95.35412605588043,1
41A03,경부2권,202204,1,93.63827549947425,1
41A04,경의권,202204,1,93.31911869225301,1
41A05,경원권,202204,1,96.87065368567454,1
41A06,동부1권,202204,1,94.3441064638783,1
41A07,동부2권,202204,1,100.3861003861004,1
42000,강원,202204,1,101.76358436606293,0
43000,충북,202204,1,101.6897746967071,0
44000,충남,202204,1,99.75994513031551,0
45000,전북,202204,1,104.13564929693962,0
46000,전남,202204,1,95.98352214212153,0
47000,경북,202204,1,101.84848484848484,0
48000,경남,202204,1,103.65612648221344,0
50000,제주,202204,1,97.99999999999999,0
A1000,전국,202204,1,96.95562730363724,0
A2000,수도권,202204,1,94.92958594126142,0
A2001,지방권,202204,1,98.78692270032094,0
A3000,6대광역시,202204,1,95.55668016194332,0
A5000,5대광역시,202204,1,95.34675041661326,0
A6000,8개도,202204,1,101.60062463400351,0
A9000,9개도,202204,1,98.62366579847811,0
11000,서울,202204,3,94.46564885496184,0
11A01,강북지역,202204,3,94.22202001819836,1
11A02,강남지역,202204,3,94.8299319727891,1
11A11,도심권,202204,3,91.96428571428572,2
11A12,동북권,202204,3,97.1830985915493,2
11A13,서북권,202204,3,91.66666666666667,2
11A14,서남권,202204,3,95.64732142857143,2
11A15,동남권,202204,3,93.55400696864112,2
26000,부산,202204,3,103.19829424307036,0
26A01,동부산권,202204,3,106.4625850340136,1
26A02,중부산권,202204,3,100.98522167487684,1
26A03,서부산권,202204,3,102.94117647058823,1
27000,대구,202204,3,94.72049689440992,0
28000,인천,202204,3,102.17391304347827,0
29000,광주,202204,3,100,0
30000,대전,202204,3,96.13259668508287,0
31000,울산,202204,3,99.71428571428571,0
36000,세종,202204,3,96.75324675324676,0
41000,경기,202204,3,98.73315363881402,0
41A01,서해안권,202204,3,100.87912087912088,1
41A02,경부1권,202204,3,96.80451127819549,1
41A03,경부2권,202204,3,98.39285714285714,1
41A04,경의권,202204,3,91.1255411255411,1
41A05,경원권,202204,3,100.73891625615764,1
41A06,동부1권,202204,3,99.26739926739926,1
41A07,동부2권,202204,3,104.421768707483,1
42000,강원,202204,3,102.67857142857143,0
43000,충북,202204,3,100.84033613445378,0
44000,충남,202204,3,101.24223602484471,0
45000,전북,202204,3,105.35714285714285,0
46000,전남,202204,3,99.37888198757764,0
47000,경북,202204,3,99.71428571428572,0
48000,경남,202204,3,105.35714285714285,0
50000,제주,202204,3,97.74193548387098,0
A1000,전국,202204,3,98.36194676326981,0
A2000,수도권,202204,3,97.05809025180753,0
A2001,지방권,202204,3,100.59880239520956,0
A3000,6대광역시,202204,3,100.43103448275862,0
A5000,5대광역시,202204,3,99.90654205607476,0
A6000,8개도,202204,3,101.46935348446685,0
A9000,9개도,202204,3,99.80302035456336,0
11000,서울,202204,7,96.04651162790697,0
11A01,강북지역,202204,7,94.50980392156863,1
11A02,강남지역,202204,7,98.28571428571428,1
11A11,도심권,202204,7,83.33333333333334,2
11A12,동북권,202204,7,98,2
11A13,서북권,202204,7,97.85714285714286,2
11A14,서남권,202204,7,99.04761904761905,2
11A15,동남권,202204,7,97.14285714285714,2
26000,부산,202204,7,100.6,0
26A01,동부산권,202204,7,102,1
26A02,중부산권,202204,7,100,1
26A03,서부산권,202204,7,100,1
27000,대구,202204,7,97.4468085106383,0
28000,인천,202204,7,99.73684210526315,0
29000,광주,202204,7,97.77777777777779,0
30000,대전,202204,7,99.71428571428571,0
31000,울산,202204,7,101.5625,0
36000,세종,202204,7,97.14285714285714,0
41000,경기,202204,7,99.76744186046511,0
41A01,서해안권,202204,7,100,1
41A02,경부1권,202204,7,102.5,1
41A03,경부2권,202204,7,97.5,1
41A04,경의권,202204,7,99.41176470588235,1
41A05,경원권,202204,7,100.625,1
41A06,동부1권,202204,7,98.75,1
41A07,동부2권,202204,7,100,1
42000,강원,202204,7,102.80701754385964,0
43000,충북,202204,7,100.36363636363636,0
44000,충남,202204,7,101,0
