region_cd,region_nm,research_date,apt_type,size_gbn,tr_gbn,indices,level_no
41A06,동부1권,202301,1,15,S,97.53962701442683,1
41A07,동부2권,202301,1,15,S,106.01355225790317,1
42000,강원,202301,1,15,S,105.00171955100711,0
43000,충북,202301,1,15,S,103.01160088996998,0
44000,충남,202301,1,15,S,106.1180758148565,0
45000,전북,202301,1,15,S,107.47875603698925,0
46000,전남,202301,1,15,S,97.7169053271687,0
47000,경북,202301,1,15,S,105.05179556449438,0
48000,경남,202301,1,15,S,103.25271300632271,0
50000,제주,202301,1,15,S,105.40366175130461,0
A1000,전국,202301,1,15,S,99.88322912090142,0
A2000,수도권,202301,1,15,S,99.86735570634293,0
A2001,지방권,202301,1,15,S,99.90655799494554,0
A3000,6대광역시,202301,1,15,S,98.08316932663236,0
A5000,5대광역시,202301,1,15,S,97.55332196258321,0
A6000,8개도,202301,1,15,S,104.31633894820939,0
A9000,9개도,202301,1,15,S,101.30892539849896,0
11000,서울,202301,3,30,D,99.21276302183828,0
11A01,강북지역,202301,3,30,D,99.9292637628128,1
11A02,강남지역,202301,3,30,D,98.63001559568858,1
11A11,도심권,202301,3,30,D,100.13323382954903,2
11A12,동북권,202301,3,30,D,100.30330421838784,2
11A13,서북권,202301,3,30,D,99.28715279660071,2
11A14,서남권,202301,3,30,D,97.95884621704279,2
11A15,동남권,202301,3,30,D,99.51302802571706,2
26000,부산,202301,3,30,D,103.18862347858898,0
26A01,동부산권,202301,3,30,D,102.50139628181464,1
26A02,중부산권,202301,3,30,D,103.48471179099674,1
26A03,서부산권,202301,3,30,D,103.06075284661352,1
27000,대구,202301,3,30,D,99.51057716307213,0
28000,인천,202301,3,30,D,100.83706115907822,0
29000,광주,202301,3,30,D,100.12824786801106,0
30000,대전,202301,3,30,D,98.50367846360106,0
31000,울산,202301,3,30,D,101.85508844683007,0
36000,세종,202301,3,30,D,97.61215454146348,0
41000,경기,202301,3,30,D,103.94637500571709,0
41A01,서해안권,202301,3,30,D,105.13961277529333,1
41A02,경부1권,202301,3,30,D,102.10888923773302,1
41A03,경부2권,202301,3,30,D,104.81314587373501,1
41A04,경의권,202301,3,30,D,99.81049820626859,1
41A05,경원권,202301,3,30,D,101.57195137047222,1
41A06,동부1권,202301,3,30,D,101.30806108210722,1
41A07,동부2권,202301,3,30,D,106.64612589251756,1
42000,강원,202301,3,30,D,100.09722876995869,0
43000,충북,202301,3,30,D,102.39480932165822,0
44000,충남,202301,3,30,D,99.37411355931098,0
45000,전북,202301,3,30,D,99.78474976828083,0
46000,전남,202301,3,30,D,100.47419390305495,0
47000,경북,202301,3,30,D,100.92141452828938,0
48000,경남,202301,3,30,D,101.14668590249967,0
50000,제주,202301,3,30,D,104.46073849915261,0
A1000,전국,202301,3,30,D,101.221345980808,0
A2000,수도권,202301,3,30,D,101.04874029426726,0
A2001,지방권,202301,3,30,D,101.83190715388133,0
A3000,6대광역시,202301,3,30,D,101.6377025357655,0
A5000,5대광역시,202301,3,30,D,102.41313498666126,0
A6000,8개도,202301,3,30,D,101.00222662136541,0
A9000,9개도,202301,3,30,D,103.22382110719207,0
11000,서울,202301,3,30,R,101.64342240485877,0
11A01,강북지역,202301,3,30,R,101.73809069407588,1
11A02,강남지역,202301,3,30,R,101.5661164777396,1
11A11,도심권,202301,3,30,R,102.305525696718,2
11A12,동북권,202301,3,30,R,102.13120865203064,2
11A13,서북권,202301,3,30,R,100.9605385419358,2
11A14,서남권,202301,3,30,R,101.07309112048557,2
11A15,동남권,202301,3,30,R,102.20583449410084,2
26000,부산,202301,3,30,R,101.33515796729456,0
26A01,동부산권,202301,3,30,R,101.5632673223123,1
26A02,중부산권,202301,3,30,R,101.16541425041483,1
26A03,서부산권,202301,3,30,R,101.71788925683087,1
27000,대구,202301,3,30,R,100.1384339820521,0
28000,인천,202301,3,30,R,100.82337158534418,0
29000,광주,202301,3,30,R,99.98193366709918,0
30000,대전,202301,3,30,R,99.8052996754979,0
31000,울산,202301,3,30,R,105.63330106146805,0
36000,세종,202301,3,30,R,97.1435330805615,0
41000,경기,202301,3,30,R,102.73806584303111,0
41A01,서해안권,202301,3,30,R,103.74377508401658,1
41A02,경부1권,202301,3,30,R,101.98996885339,1
41A03,경부2권,202301,3,30,R,102.1652658697888,1
41A04,경의권,202301,3,30,R,100.12175451189172,1
41A05,경원권,202301,3,30,R,101.76824016830663,1
41A06,동부1권,202301,3,30,R,102.08789851931604,1
41A07,동부2권,202301,3,30,R,102.46064769746408,1
42000,강원,202301,3,30,R,100.45128233962976,0
43000,충북,202301,3,30,R,102.17496432860911,0
44000,충남,202301,3,30,R,100.4454808118711,0
45000,전북,202301,3,30,R,99.96637802479285,0
46000,전남,202301,3,30,R,100.8048888617961,0
47000,경북,202301,3,30,R,100.23908298983106,0
48000,경남,202301,3,30,R,102.62953998869617,0
50000,제주,202301,3,30,R,113.98844328991227,0
A1000,전국,202301,3,30,R,101.87072765654992,0
A2000,수도권,202301,3,30,R,101.87360797575887,0
A2001,지방권,202301,3,30,R,101.86173359255851,0
A3000,6대광역시,202301,3,30,R,101.12302271447322,0
A5000,5대광역시,202301,3,30,R,101.40954350372587,0
A6000,8개도,202301,3,30,R,102.7029774775849,0
A9000,9개도,202301,3,30,R,102.7294001520886,0
11000,서울,202301,3,30,S,99.5325974002741,0
11A01,강북지역,202301,3,30,S,99.21894567081794,1
11A02,강남지역,202301,3,30,S,99.79076857074531,1
11A11,도심권,202301,3,30,S,100.14198908798599,2
11A12,동북권,202301,3,30,S,99.39944176616396,2
11A13,서북권,202301,3,30,S,98.65983124594999,2
11A14,서남권,202301,3,30,S,98.2996198116817,2
11A15,동남권,202301,3,30,S,101.73614894226785,2
26000,부산,202301,3,30,S,101.03287138448837,0
26A01,동부산권,202301,3,30,S,100.16156231246538,1
26A02,중부산권,202301,3,30,S,101.16274380431808,1
26A03,서부산권,202301,3,30,S,102.03257947579203,1
27000,대구,202301,3,30,S,99.25619008890916,0
28000,인천,202301,3,30,S,100.09406968451349,0
29000,광주,202301,3,30,S,98.59326633376162,0
30000,대전,202301,3,30,S,99.97637957397997,0
31000,울산,202301,3,30,S,96.47138911810588,0
36000,세종,202301,3,30,S,97.39737722025849,0
41000,경기,202301,3,30,S,101.60609888234787,0
41A01,서해안권,202301,3,30,S,102.7543774027601,1
41A02,경부1권,202301,3,30,S,100.87320345676008,1
41A03,경부2권,202301,3,30,S,100.66718201523348,1
41A04,경의권,202301,3,30,S,101.74348639371713,1
41A05,경원권,202301,3,30,S,98.07508716856788,1
41A06,동부1권,202301,3,30,S,99.38247626065954,1
41A07,동부2권,202301,3,30,S,100.3617650786351,1
42000,강원,202301,3,30,S,102.43192468700427,0
43000,충북,202301,3,30,S,100.78989717563755,0
44000,충남,202301,3,30,S,98.93775671098143,0
45000,전북,202301,3,30,S,98.25429576019329,0
46000,전남,202301,3,30,S,99.38790008626472,0
47000,경북,202301,3,30,S,101.58574190042802,0
48000,경남,202301,3,30,S,99.27072359993444,0
50000,제주,202301,3,30,S,101.50167301863453,0
A1000,전국,202301,3,30,S,100.30127479236673,0
A2000,수도권,202301,3,30,S,100.31592323140408,0
A2001,지방권,202301,3,30,S,100.25405229435904,0
A3000,6대광역시,202301,3,30,S,100.23416032208746,0
A5000,5대광역시,202301,3,30,S,100.37017969126055,0
A6000,8개도,202301,3,30,S,100.13834865857955,0
A9000,9개도,202301,3,30,S,101.24648033669591,0
11000,서울,202301,3,31,D,98.10258301140234,0
11A01,강북지역,202301,3,31,D,97.77828186873829,1
11A02,강남지역,202301,3,31,D,98.43516183485904,1
11A11,도심권,202301,3,31,D,97.3266463661425,2
11A12,동북권,202301,3,31,D,97.68997530591442,2
11A13,서북권,202301,3,31,D,98.08507350104038,2
11A14,서남권,202301,3,31,D,97.793723504261,2
11A15,동남권,202301,3,31,D,99.62094027592326,2
26000,부산,202301,3,31,D,99.08987794379038,0
26A01,동부산권,202301,3,31,D,97.4659134165029,1
26A02,중부산권,202301,3,31,D,99.98145186089877,1
26A03,서부산권,202301,3,31,D,99.44557143717125,1
27000,대구,202301,3,31,D,98.93430736500368,0
28000,인천,202301,3,31,D,99.94662160616572,0
29000,광주,202301,3,31,D,105.28345899050092,0
30000,대전,202301,3,31,D,98.88059378669207,0
31000,울산,202301,3,31,D,102.50398107017533,0
36000,세종,202301,3,31,D,97.36522591317379,0
41000,경기,202301,3,31,D,102.35953323733537,0
41A01,서해안권,202301,3,31,D,104.4582208353574,1
41A02,경부1권,202301,3,31,D,98.11603770231582,1
41A03,경부2권,202301,3,31,D,101.92848785334495,1
41A04,경의권,202301,3,31,D,101.26449473697748,1
41A05,경원권,202301,3,31,D,101.6963423869636,1
41A06,동부1권,202301,3,31,D,102.49750684608371,1
41A07,동부2권,202301,3,31,D,102.85280290732277,1
42000,강원,202301,3,31,D,101.45047026409215,0
43000,충북,202301,3,31,D,100.20318163020022,0
44000,충남,202301,3,31,D,100.229476472938,0
45000,전북,202301,3,31,D,100.14078439875551,0
46000,전남,202301,3,31,D,100.32475187274518,0
47000,경북,202301,3,31,D,102.73741391343974,0
48000,경남,202301,3,31,D,101.18539386730993,0
50000,제주,202301,3,31,D,106.58624374236084,0
A1000,전국,202301,3,31,D,100.27124193771643,0
A2000,수도권,202301,3,31,D,100.17147142425924,0
A2001,지방권,202301,3,31,D,100.6212889082054,0
A3000,6대광역시,202301,3,31,D,99.73595229964506,0
A5000,5대광역시,202301,3,31,D,99.5105073229313,0
A6000,8개도,202301,3,31,D,101.69461693514069,0
A9000,9개도,202301,3,31,D,102.18708750990379,0
11000,서울,202301,3,31,R,100.72476279025075,0
11A01,강북지역,202301,3,31,R,100.56388096953928,1
11A02,강남지역,202301,3,31,R,100.88824538499536,1
11A11,도심권,202301,3,31,R,100.70671995036278,2
11A12,동북권,202301,3,31,R,100.53371126800177,2
11A13,서북권,202301,3,31,R,100.58140076153975,2
11A14,서남권,202301,3,31,R,100.46508104256263,2
11A15,동남권,202301,3,31,R,101.67008573941501,2
26000,부산,202301,3,31,R,100.92266500076441,0
26A01,동부산권,202301,3,31,R,102.19783593103743,1
26A02,중부산권,202301,3,31,R,100.1212212914796,1
26A03,서부산권,202301,3,31,R,100.93607230901006,1
27000,대구,202301,3,31,R,99.73416102473895,0
28000,인천,202301,3,31,R,100.43546719897262,0
29000,광주,202301,3,31,R,100.11225754773534,0
30000,대전,202301,3,31,R,99.98392473088842,0
31000,울산,202301,3,31,R,105.4940469918464,0
36000,세종,202301,3,31,R,98.0687356885641,0
41000,경기,202301,3,31,R,101.37017019255987,0
41A01,서해안권,202301,3,31,R,101.72517588350547,1
41A02,경부1권,202301,3,31,R,100.79979511131177,1
41A03,경부2권,202301,3,31,R,101.09421523224727,1
41A04,경의권,202301,3,31,R,100.22917498374358,1
41A05,경원권,202301,3,31,R,100.45077236208971,1
41A06,동부1권,202301,3,31,R,102.56366042952628,1
41A07,동부2권,202301,3,31,R,101.41434683093614,1
42000,강원,202301,3,31,R,100.40828413383113,0
43000,충북,202301,3,31,R,101.95502408138046,0
44000,충남,202301,3,31,R,100.10565523436901,0
45000,전북,202301,3,31,R,99.76932687052364,0
46000,전남,202301,3,31,R,100.54627943067904,0
47000,경북,202301,3,31,R,100.12011783906742,0
48000,경남,202301,3,31,R,102.3964168258196,0
50000,제주,202301,3,31,R,103.757624767207,0
A1000,전국,202301,3,31,R,100.94743921524633,0
A2000,수도권,202301,3,31,R,100.95656706950527,0
A2001,지방권,202301,3,31,R,100.91579048961181,0
A3000,6대광역시,202301,3,31,R,100.5960004783455,0
A5000,5대광역시,202301,3,31,R,100.76860135430474,0
A6000,8개도,202301,3,31,R,101.07601262818794,0
A9000,9개도,202301,3,31,R,101.29411215556266,0
11000,서울,202301,3,31,S,100.01848392942969,0
11A01,강북지역,202301,3,31,S,99.86935741968078,1
11A02,강남지역,202301,3,31,S,100.17168594890568,1
11A11,도심권,202301,3,31,S,99.68466166473885,2
11A12,동북권,202301,3,31,S,99.75795127783307,2
11A13,서북권,202301,3,31,S,100.13787526956098,2
11A14,서남권,202301,3,31,S,99.25619521868583,2
11A15,동남권,202301,3,31,S,101.87812340354654,2
26000,부산,202301,3,31,S,101.40520700892557,0
26A01,동부산권,202301,3,31,S,100.12407147426869,1
26A02,중부산권,202301,3,31,S,103.15776200392857,1
26A03,서부산권,202301,3,31,S,99.16355776467886,1
27000,대구,202301,3,31,S,97.63531614310743,0
28000,인천,202301,3,31,S,100.21066447725754,0
29000,광주,202301,3,31,S,102.409206300001,0
30000,대전,202301,3,31,S,101.26679424638222,0
31000,울산,202301,3,31,S,100.63339127747014,0
36000,세종,202301,3,31,S,98.52044667518929,0
41000,경기,202301,3,31,S,101.59254462751724,0
41A01,서해안권,202301,3,31,S,103.42433363983282,1
41A02,경부1권,202301,3,31,S,101.42962484913734,1
41A03,경부2권,202301,3,31,S,99.18237656726954,1
41A04,경의권,202301,3,31,S,100.73248964845385,1
41A05,경원권,202301,3,31,S,99.43596795785474,1
41A06,동부1권,202301,3,31,S,101.37741289389788,1
41A07,동부2권,202301,3,31,S,101.04178725156606,1
42000,강원,202301,3,31,S,100.6112957378697,0
43000,충북,202301,3,31,S,102.78138987117399,0
44000,충남,202301,3,31,S,97.42550625381759,0
45000,전북,202301,3,31,S,96.67321181904616,0
46000,전남,202301,3,31,S,99.3839571407038,0
47000,경북,202301,3,31,S,100.64266184441956,0
48000,경남,202301,3,31,S,99.61603099648859,0
50000,제주,202301,3,31,S,103.40650459875833,0
A1000,전국,202301,3,31,S,100.63335868927554,0
A2000,수도권,202301,3,31,S,100.71474821940181,0
A2001,지방권,202301,3,31,S,100.35049758928706,0
A3000,6대광역시,202301,3,31,S,100.42571533869835,0
A5000,5대광역시,202301,3,31,S,100.65809773917677,0
A6000,8개도,202301,3,31,S,100.07974705510182,0
A9000,9개도,202301,3,31,S,101.2001208520476,0
11000,서울,202301,3,32,D,97.73478667414706,0
11A01,강북지역,202301,3,32,D,98.41976877499994,1
11A02,강남지역,202301,3,32,D,97.08251875541667,1
11A11,도심권,202301,3,32,D,96.92789705295863,2
11A12,동북권,202301,3,32,D,98.8207612684646,2
11A13,서북권,202301,3,32,D,98.387315248513,2
11A14,서남권,202301,3,32,D,96.66471264763102,2
11A15,동남권,202301,3,32,D,97.83149737354056,2
26000,부산,202301,3,32,D,99.49057476957822,0
26A01,동부산권,202301,3,32,D,97.33118877923386,1
26A02,중부산권,202301,3,32,D,99.3360972273874,1
26A03,서부산권,202301,3,32,D,102.52166053514539,1
27000,대구,202301,3,32,D,99.33372694812196,0
28000,인천,202301,3,32,D,100.05537272888132,0
29000,광주,202301,3,32,D,100.07586093017353,0
30000,대전,202301,3,32,D,99.6859040009759,0
31000,울산,202301,3,32,D,100.9734663092379,0
36000,세종,202301,3,32,D,98.66596227656622,0
41000,경기,202301,3,32,D,99.3659609007008,0
41A01,서해안권,202301,3,32,D,99.55083538528739,1
41A02,경부1권,202301,3,32,D,100.16830410838473,1
41A03,경부2권,202301,3,32,D,101.12135096519985,1
41A04,경의권,202301,3,32,D,96.36603676554068,1
41A05,경원권,202301,3,32,D,100.27547256050879,1
41A06,동부1권,202301,3,32,D,98.03507677764168,1
41A07,동부2권,202301,3,32,D,101.84054968143255,1
42000,강원,202301,3,32,D,101.24947386950724,0
43000,충북,202301,3,32,D,101.64067340111632,0
44000,충남,202301,3,32,D,99.84937835245371,0
45000,전북,202301,3,32,D,99.32800024556848,0
46000,전남,202301,3,32,D,99.81828611486988,0
47000,경북,202301,3,32,D,100.46099589024405,0
48000,경남,202301,3,32,D,101.37027260272804,0
50000,제주,202301,3,32,D,101.89529129800154,0
A1000,전국,202301,3,32,D,99.42472699797516,0
A2000,수도권,202301,3,32,D,98.70859433384621,0
A2001,지방권,202301,3,32,D,100.37953405923868,0
A3000,6대광역시,202301,3,32,D,99.7629849187604,0
A5000,5대광역시,202301,3,32,D,99.68285857233515,0
A6000,8개도,202301,3,32,D,100.86661661536606,0
A9000,9개도,202301,3,32,D,100.08408196152816,0
11000,서울,202301,3,32,R,100.7179275010229,0
11A01,강북지역,202301,3,32,R,100.47930127279282,1
11A02,강남지역,202301,3,32,R,100.9455173688879,1
11A11,도심권,202301,3,32,R,100.73677600101502,2
11A12,동북권,202301,3,32,R,100.40912302004955,2
11A13,서북권,202301,3,32,R,100.4881017667851,2
11A14,서남권,202301,3,32,R,100.5570155841517,2
11A15,동남권,202301,3,32,R,101.66509937258049,2
26000,부산,202301,3,32,R,100.3060112616878,0
26A01,동부산권,202301,3,32,R,100.39776462666103,1
26A02,중부산권,202301,3,32,R,100.21575680606253,1
26A03,서부산권,202301,3,32,R,100.33100189812836,1
27000,대구,202301,3,32,R,99.8419028808982,0
28000,인천,202301,3,32,R,100.21039968430635,0
29000,광주,202301,3,32,R,100.03790272168213,0
30000,대전,202301,3,32,R,99.74049678099759,0
31000,울산,202301,3,32,R,101.80943275523921,0
36000,세종,202301,3,32,R,97.87413026707107,0
41000,경기,202301,3,32,R,101.02975086361943,0
41A01,서해안권,202301,3,32,R,101.64269230140673,1
41A02,경부1권,202301,3,32,R,100.93674166564205,1
41A03,경부2권,202301,3,32,R,101.32146929753391,1
41A04,경의권,202301,3,32,R,98.30564425752763,1
41A05,경원권,202301,3,32,R,100.14455616272348,1
41A06,동부1권,202301,3,32,R,101.77229352237354,1
41A07,동부2권,202301,3,32,R,100.73234030135733,1
42000,강원,202301,3,32,R,100.11294741254916,0
43000,충북,202301,3,32,R,100.81834215075735,0
44000,충남,202301,3,32,R,99.96136261378058,0
45000,전북,202301,3,32,R,100.26381216584547,0
46000,전남,202301,3,32,R,100.44558309141266,0
47000,경북,202301,3,32,R,100.01989673762004,0
48000,경남,202301,3,32,R,100.74677015512758,0
50000,제주,202301,3,32,R,101.83315469378459,0
A1000,전국,202301,3,32,R,100.67779917680353,0
A2000,수도권,202301,3,32,R,100.82044789954794,0
A2001,지방권,202301,3,32,R,100.4891580852095,0
A3000,6대광역시,202301,3,32,R,100.28460718983536,0
A5000,5대광역시,202301,3,32,R,100.30478533423451,0
A6000,8개도,202301,3,32,R,100.62442133137485,0
A9000,9개도,202301,3,32,R,100.83242206536643,0
11000,서울,202301,3,32,S,99.99844929887405,0
11A01,강북지역,202301,3,32,S,100.03912514530707,1
11A02,강남지역,202301,3,32,S,99.95645409067345,1
11A11,도심권,202301,3,32,S,99.73049379914858,2
11A12,동북권,202301,3,32,S,99.5373975684521,2
11A13,서북권,202301,3,32,S,100.79188063569974,2
11A14,서남권,202301,3,32,S,98.91338097953594,2
11A15,동남권,202301,3,32,S,101.90068055443379,2
26000,부산,202301,3,32,S,98.48227877159842,0
26A01,동부산권,202301,3,32,S,98.64670015233791,1
26A02,중부산권,202301,3,32,S,98.36860836791655,1
26A03,서부산권,202301,3,32,S,98.45384794390021,1
27000,대구,202301,3,32,S,97.83001987817106,0
28000,인천,202301,3,32,S,99.06707401910826,0
29000,광주,202301,3,32,S,99.61801644389443,0
30000,대전,202301,3,32,S,101.48030269023,0
31000,울산,202301,3,32,S,99.84645471336017,0
36000,세종,202301,3,32,S,97.87937600779034,0
41000,경기,202301,3,32,S,100.30697929091104,0
41A01,서해안권,202301,3,32,S,100.86180341492428,1
41A02,경부1권,202301,3,32,S,99.47607341484665,1
41A03,경부2권,202301,3,32,S,101.29619747121122,1
41A04,경의권,202301,3,32,S,99.2102673418195,1
41A05,경원권,202301,3,32,S,99.65704674631202,1
41A06,동부1권,202301,3,32,S,99.99066001819342,1
41A07,동부2권,202301,3,32,S,100.4007345247585,1
42000,강원,202301,3,32,S,100.12338416442326,0
43000,충북,202301,3,32,S,103.24655992606542,0
44000,충남,202301,3,32,S,98.44977647282896,0
45000,전북,202301,3,32,S,99.80020549041666,0
46000,전남,202301,3,32,S,98.63841516800245,0
47000,경북,202301,3,32,S,101.00157264968291,0
48000,경남,202301,3,32,S,98.88463564154516,0
50000,제주,202301,3,32,S,101.14713444359073,0
A1000,전국,202301,3,32,S,99.87524067075864,0
