region_cd,region_nm,research_date,age_gbn,tr_gbn,indices,level_no
41A05,경원권,20230703,11,D,71.7573104263669,1
41A04,경의권,20230703,11,D,79.941313611072,1
29000,광주,20230703,11,D,81.9756317382063,0
27000,대구,20230703,11,D,68.726479630081,0
30000,대전,20230703,11,D,84.9468037899148,0
11A11,도심권,20230703,11,D,89.0657733881373,2
11A15,동남권,20230703,11,D,86.8872461944169,2
41A06,동부1권,20230703,11,D,77.4077331277267,1
41A07,동부2권,20230703,11,D,96.6506720837094,1
26A01,동부산권,20230703,11,D,78.0837083152956,1
11A12,동북권,20230703,11,D,85.6366952149091,2
26000,부산,20230703,11,D,80.4511898850268,0
11A14,서남권,20230703,11,D,82.5778590778157,2
26A03,서부산권,20230703,11,D,86.8272600028931,1
11A13,서북권,20230703,11,D,82.9205451320285,2
11000,서울,20230703,11,D,84.9922164242848,0
41A01,서해안권,20230703,11,D,77.2803546645506,1
36000,세종,20230703,11,D,72.1338401220151,0
A2000,수도권,20230703,11,D,78.9581181881215,0
31000,울산,20230703,11,D,76.0573108332061,0
28000,인천,20230703,11,D,75.3033740659592,0
A1000,전국,20230703,11,D,81.5224874872011,0
46000,전남,20230703,11,D,88.9569456896196,0
45000,전북,20230703,11,D,86.1468918524844,0
50000,제주,20230703,11,D,98.5960458545494,0
26A02,중부산권,20230703,11,D,78.3900760753825,1
A2001,지방권,20230703,11,D,83.797598803761,0
44000,충남,20230703,11,D,85.7320445621423,0
43000,충북,20230703,11,D,91.410753361362,0
A5000,5대광역시,20230703,11,S,83.4815591332934,0
A3000,6대광역시,20230703,11,S,84.3269651674437,0
A6000,8개도,20230703,11,S,92.495944433773,0
A9000,9개도,20230703,11,S,88.6466148603493,0
11A02,강남지역,20230703,11,S,94.3163377233509,1
11A01,강북지역,20230703,11,S,89.5298226565605,1
42000,강원,20230703,11,S,97.3845694923539,0
41000,경기,20230703,11,S,85.1947857305247,0
48000,경남,20230703,11,S,92.3836035472373,0
41A02,경부1권,20230703,11,S,85.0541904629964,1
41A03,경부2권,20230703,11,S,90.0231356189169,1
47000,경북,20230703,11,S,91.9139956496597,0
41A05,경원권,20230703,11,S,80.9670796669304,1
41A04,경의권,20230703,11,S,84.7481640304377,1
29000,광주,20230703,11,S,88.8392782505034,0
27000,대구,20230703,11,S,76.3536083429844,0
30000,대전,20230703,11,S,84.3236330187724,0
11A11,도심권,20230703,11,S,93.6501690818287,2
11A15,동남권,20230703,11,S,97.137938023572,2
41A06,동부1권,20230703,11,S,82.9722145610181,1
41A07,동부2권,20230703,11,S,97.5727605932524,1
26A01,동부산권,20230703,11,S,84.6633161347888,1
11A12,동북권,20230703,11,S,89.8395044214408,2
26000,부산,20230703,11,S,86.375020445579,0
11A14,서남권,20230703,11,S,90.6884094740405,2
26A03,서부산권,20230703,11,S,91.8568202320864,1
11A13,서북권,20230703,11,S,87.9259685884474,2
11000,서울,20230703,11,S,92.1734148629198,0
41A01,서해안권,20230703,11,S,84.909388777085,1
36000,세종,20230703,11,S,74.8124267001385,0
A2000,수도권,20230703,11,S,86.5677605924378,0
31000,울산,20230703,11,S,83.2835343360944,0
28000,인천,20230703,11,S,86.9377230419542,0
A1000,전국,20230703,11,S,87.3124651057236,0
46000,전남,20230703,11,S,92.7599501242659,0
45000,전북,20230703,11,S,90.2012145521961,0
50000,제주,20230703,11,S,99.5659322207625,0
26A02,중부산권,20230703,11,S,84.3854928241875,1
A2001,지방권,20230703,11,S,87.9131419590624,0
44000,충남,20230703,11,S,92.169286597524,0
43000,충북,20230703,11,S,90.047809229428,0
A5000,5대광역시,20230703,12,D,80.6863764831618,0
A3000,6대광역시,20230703,12,D,79.6333020246846,0
A6000,8개도,20230703,12,D,91.3267893254628,0
A9000,9개도,20230703,12,D,87.0713717641704,0
11A02,강남지역,20230703,12,D,85.9190616125337,1
11A01,강북지역,20230703,12,D,85.110971972158,1
42000,강원,20230703,12,D,92.028461893197,0
41000,경기,20230703,12,D,83.1190248549036,0
48000,경남,20230703,12,D,92.3809584508146,0
41A02,경부1권,20230703,12,D,90.6569943679346,1
41A03,경부2권,20230703,12,D,81.8110660006953,1
47000,경북,20230703,12,D,94.7407168098482,0
41A05,경원권,20230703,12,D,83.4810434830354,1
41A04,경의권,20230703,12,D,80.3570422903799,1
29000,광주,20230703,12,D,87.9836632616609,0
27000,대구,20230703,12,D,71.0292198905745,0
30000,대전,20230703,12,D,79.2593250570312,0
11A11,도심권,20230703,12,D,88.0492597834281,2
11A15,동남권,20230703,12,D,85.5199933005461,2
41A06,동부1권,20230703,12,D,82.8066752715024,1
41A07,동부2권,20230703,12,D,99.4547716404135,1
26A01,동부산권,20230703,12,D,82.7680627356431,1
11A12,동북권,20230703,12,D,85.0328198334252,2
26000,부산,20230703,12,D,84.3198276284811,0
11A14,서남권,20230703,12,D,86.2604193628578,2
26A03,서부산권,20230703,12,D,86.3487198799429,1
11A13,서북권,20230703,12,D,84.4221862771279,2
11000,서울,20230703,12,D,85.4166398959379,0
41A01,서해안권,20230703,12,D,84.7080525670427,1
36000,세종,20230703,12,D,71.0027113275784,0
A2000,수도권,20230703,12,D,82.6535629399796,0
31000,울산,20230703,12,D,79.753349083243,0
28000,인천,20230703,12,D,77.3254512334519,0
A1000,전국,20230703,12,D,83.9960714535088,0
46000,전남,20230703,12,D,84.7927184047365,0
45000,전북,20230703,12,D,89.6845850687924,0
50000,제주,20230703,12,D,103.020391766864,0
26A02,중부산권,20230703,12,D,83.8748306868255,1
A2001,지방권,20230703,12,D,85.3061689981266,0
44000,충남,20230703,12,D,89.4949483077932,0
43000,충북,20230703,12,D,92.1563613449067,0
A5000,5대광역시,20230703,12,S,86.7271981294554,0
A3000,6대광역시,20230703,12,S,87.812563123352,0
A6000,8개도,20230703,12,S,93.7250370596372,0
A9000,9개도,20230703,12,S,92.2904533423521,0
11A02,강남지역,20230703,12,S,95.8804100108904,1
11A01,강북지역,20230703,12,S,90.8025096609033,1
42000,강원,20230703,12,S,97.3651225847727,0
41000,경기,20230703,12,S,90.9001570279514,0
48000,경남,20230703,12,S,93.7848744618489,0
41A02,경부1권,20230703,12,S,92.6587861442723,1
41A03,경부2권,20230703,12,S,92.0391893356988,1
47000,경북,20230703,12,S,94.8915739285219,0
41A05,경원권,20230703,12,S,90.598906972035,1
41A04,경의권,20230703,12,S,87.4059572382963,1
29000,광주,20230703,12,S,94.2271041245072,0
27000,대구,20230703,12,S,79.6922271265733,0
30000,대전,20230703,12,S,83.2113354045868,0
11A11,도심권,20230703,12,S,92.7614238479064,2
11A15,동남권,20230703,12,S,98.1700170773679,2
41A06,동부1권,20230703,12,S,88.7203693154222,1
41A07,동부2권,20230703,12,S,98.2875522174861,1
26A01,동부산권,20230703,12,S,90.0705779154131,1
11A12,동북권,20230703,12,S,90.2268648983556,2
26000,부산,20230703,12,S,90.3663462678956,0
11A14,서남권,20230703,12,S,93.7932406012597,2
26A03,서부산권,20230703,12,S,91.3815432715348,1
11A13,서북권,20230703,12,S,90.8784167812437,2
11000,서울,20230703,12,S,93.3104806980789,0
41A01,서해안권,20230703,12,S,94.6182525661462,1
36000,세종,20230703,12,S,74.5335008087409,0
A2000,수도권,20230703,12,S,91.5938792342401,0
31000,울산,20230703,12,S,84.7663260115466,0
28000,인천,20230703,12,S,91.4158228483765,0
A1000,전국,20230703,12,S,90.4423100022809,0
46000,전남,20230703,12,S,89.4347248520604,0
45000,전북,20230703,12,S,92.7243885731202,0
50000,제주,20230703,12,S,100.684120506128,0
26A02,중부산권,20230703,12,S,89.4576626159978,1
A2001,지방권,20230703,12,S,89.4624383743893,0
44000,충남,20230703,12,S,94.2509674058975,0
43000,충북,20230703,12,S,91.483080535893,0
A5000,5대광역시,20230703,13,D,82.8568233832359,0
A3000,6대광역시,20230703,13,D,81.5469338966096,0
A6000,8개도,20230703,13,D,95.6925810870628,0
A9000,9개도,20230703,13,D,88.6782434991911,0
11A02,강남지역,20230703,13,D,86.2931469803641,1
11A01,강북지역,20230703,13,D,86.3031639792604,1
42000,강원,20230703,13,D,99.0623873272189,0
41000,경기,20230703,13,D,82.5640522553048,0
48000,경남,20230703,13,D,95.0013574666393,0
41A02,경부1권,20230703,13,D,86.6475821621879,1
41A03,경부2권,20230703,13,D,82.7518890904928,1
47000,경북,20230703,13,D,97.1743255809969,0
41A05,경원권,20230703,13,D,74.3734418835011,1
41A04,경의권,20230703,13,D,83.5372121876992,1
29000,광주,20230703,13,D,93.5267884405019,0
27000,대구,20230703,13,D,72.5603381961108,0
30000,대전,20230703,13,D,86.3641574968604,0
11A11,도심권,20230703,13,D,87.3065691426435,2
11A15,동남권,20230703,13,D,86.5018071035682,2
41A06,동부1권,20230703,13,D,80.9919767851247,1
41A07,동부2권,20230703,13,D,99.6631831735473,1
26A01,동부산권,20230703,13,D,83.0956562683708,1
11A12,동북권,20230703,13,D,85.6231341514287,2
26000,부산,20230703,13,D,84.0032889986535,0
11A14,서남권,20230703,13,D,85.4943526038824,2
26A03,서부산권,20230703,13,D,89.152209457316,1
11A13,서북권,20230703,13,D,87.4927135407174,2
11000,서울,20230703,13,D,86.2200904117709,0
41A01,서해안권,20230703,13,D,82.4009085258216,1
36000,세종,20230703,13,D,72.3542190102146,0
A2000,수도권,20230703,13,D,82.8561266193859,0
31000,울산,20230703,13,D,89.1078237860741,0
28000,인천,20230703,13,D,76.7494381781557,0
A1000,전국,20230703,13,D,86.0079635236431,0
46000,전남,20230703,13,D,93.8908468938836,0
45000,전북,20230703,13,D,95.381110267289,0
50000,제주,20230703,13,D,107.548441275073,0
26A02,중부산권,20230703,13,D,81.9292666828572,1
A2001,지방권,20230703,13,D,89.2637443111855,0
44000,충남,20230703,13,D,92.6556758553475,0
43000,충북,20230703,13,D,98.1695095602229,0
A5000,5대광역시,20230703,13,S,88.5134601105183,0
A3000,6대광역시,20230703,13,S,88.3282179130766,0
A6000,8개도,20230703,13,S,97.8617666660151,0
A9000,9개도,20230703,13,S,94.4424670386004,0
11A02,강남지역,20230703,13,S,97.1041284900273,1
11A01,강북지역,20230703,13,S,91.5776961688671,1
42000,강원,20230703,13,S,101.624496818604,0
41000,경기,20230703,13,S,91.348308987048,0
48000,경남,20230703,13,S,96.2775523699617,0
41A02,경부1권,20230703,13,S,91.7312138229816,1
41A03,경부2권,20230703,13,S,91.7358128640104,1
47000,경북,20230703,13,S,97.3902004924511,0
41A05,경원권,20230703,13,S,85.798441269223,1
41A04,경의권,20230703,13,S,93.4361030685765,1
29000,광주,20230703,13,S,96.7379741861264,0
27000,대구,20230703,13,S,80.1590718892013,0
30000,대전,20230703,13,S,89.9427114630322,0
11A11,도심권,20230703,13,S,92.9886754253363,2
11A15,동남권,20230703,13,S,99.6511769665478,2
41A06,동부1권,20230703,13,S,91.0532951337927,1
41A07,동부2권,20230703,13,S,106.091220799587,1
26A01,동부산권,20230703,13,S,90.2162250900536,1
11A12,동북권,20230703,13,S,91.1813657473038,2
26000,부산,20230703,13,S,90.1889914942637,0
11A14,서남권,20230703,13,S,92.7528696146746,2
26A03,서부산권,20230703,13,S,94.0780725230571,1
11A13,서북권,20230703,13,S,92.0905099892799,2
11000,서울,20230703,13,S,94.5782935436517,0
41A01,서해안권,20230703,13,S,91.0424545136654,1
36000,세종,20230703,13,S,79.4422818651126,0
A2000,수도권,20230703,13,S,91.740765924355,0
31000,울산,20230703,13,S,91.8504211136109,0
28000,인천,20230703,13,S,86.9977675075946,0
A1000,전국,20230703,13,S,92.4914205772332,0
46000,전남,20230703,13,S,93.3688520065595,0
45000,전북,20230703,13,S,100.090730177884,0
50000,제주,20230703,13,S,108.183968396265,0
26A02,중부산권,20230703,13,S,87.8247311837622,1
A2001,지방권,20230703,13,S,93.2209371977708,0
44000,충남,20230703,13,S,97.37814983971,0
43000,충북,20230703,13,S,99.2768788403619,0
A5000,5대광역시,20230703,14,D,86.7425916388259,0
A3000,6대광역시,20230703,14,D,85.8510886273961,0
A6000,8개도,20230703,14,D,98.2029500972721,0
A9000,9개도,20230703,14,D,88.3881505134167,0
11A02,강남지역,20230703,14,D,86.2844889756365,1
11A01,강북지역,20230703,14,D,84.9997953631729,1
42000,강원,20230703,14,D,100.375364986934,0
41000,경기,20230703,14,D,81.8465978571979,0
48000,경남,20230703,14,D,96.7621599750021,0
41A02,경부1권,20230703,14,D,84.7766670350623,1
41A03,경부2권,20230703,14,D,80.2610070855256,1
47000,경북,20230703,14,D,100.356401484876,0
41A05,경원권,20230703,14,D,77.3437475940344,1
41A04,경의권,20230703,14,D,82.5886482872055,1
29000,광주,20230703,14,D,96.1446734094258,0
27000,대구,20230703,14,D,79.8696734941225,0
30000,대전,20230703,14,D,87.3772753739437,0
11A11,도심권,20230703,14,D,84.5625224962454,2
11A15,동남권,20230703,14,D,91.3333294724017,2
41A06,동부1권,20230703,14,D,81.5495650481319,1
41A07,동부2권,20230703,14,D,103.108483526729,1
26A01,동부산권,20230703,14,D,84.758257126786,1
11A12,동북권,20230703,14,D,84.7668163933214,2
26000,부산,20230703,14,D,85.9584295874172,0
11A14,서남권,20230703,14,D,83.2899608920137,2
26A03,서부산권,20230703,14,D,89.35699254538,1
11A13,서북권,20230703,14,D,85.7776211679551,2
11000,서울,20230703,14,D,85.621790930003,0
41A01,서해안권,20230703,14,D,82.607582735827,1
36000,세종,20230703,14,D,83.8107622186537,0
A2000,수도권,20230703,14,D,83.164747770182,0
31000,울산,20230703,14,D,92.0064455209917,0
28000,인천,20230703,14,D,81.086212725512,0
A1000,전국,20230703,14,D,87.1686012815889,0
46000,전남,20230703,14,D,96.1044983755924,0
45000,전북,20230703,14,D,98.9349588905648,0
50000,제주,20230703,14,D,104.683659558089,0
26A02,중부산권,20230703,14,D,85.3248729939387,1
A2001,지방권,20230703,14,D,92.5159579323914,0
44000,충남,20230703,14,D,96.9940739301155,0
43000,충북,20230703,14,D,98.7085709977895,0
A5000,5대광역시,20230703,14,S,90.477314548903,0
A3000,6대광역시,20230703,14,S,90.3629634251801,0
A6000,8개도,20230703,14,S,99.1474863617248,0
A9000,9개도,20230703,14,S,94.8814400669545,0
11A02,강남지역,20230703,14,S,95.3272347454728,1
11A01,강북지역,20230703,14,S,91.3533391432406,1
42000,강원,20230703,14,S,103.317924368694,0
41000,경기,20230703,14,S,91.8473850018254,0
48000,경남,20230703,14,S,96.0990525907908,0
41A02,경부1권,20230703,14,S,91.6230901024166,1
41A03,경부2권,20230703,14,S,92.3704509537941,1
47000,경북,20230703,14,S,100.884026454823,0
41A05,경원권,20230703,14,S,85.831126455506,1
41A04,경의권,20230703,14,S,93.0187954693986,1
29000,광주,20230703,14,S,98.2701936914572,0
27000,대구,20230703,14,S,83.2267245525142,0
30000,대전,20230703,14,S,90.6173489272776,0
11A11,도심권,20230703,14,S,93.7938292589681,2
11A15,동남권,20230703,14,S,100.20626897334,2
41A06,동부1권,20230703,14,S,92.4539352404614,1
41A07,동부2권,20230703,14,S,106.069722510735,1
26A01,동부산권,20230703,14,S,91.7991966380417,1
11A12,동북권,20230703,14,S,90.9334505745184,2
26000,부산,20230703,14,S,91.6760858744476,0
11A14,서남권,20230703,14,S,92.5387286058028,2
26A03,서부산권,20230703,14,S,94.8393335281507,1
11A13,서북권,20230703,14,S,91.6180189387958,2
11000,서울,20230703,14,S,93.4107411581676,0
41A01,서해안권,20230703,14,S,91.9211597997039,1
36000,세종,20230703,14,S,86.5835585115721,0
A2000,수도권,20230703,14,S,92.2528795343567,0
31000,울산,20230703,14,S,91.8538263228507,0
28000,인천,20230703,14,S,89.5752507143947,0
A1000,전국,20230703,14,S,93.394361623646,0
46000,전남,20230703,14,S,92.5114459285163,0
45000,전북,20230703,14,S,102.789111269589,0
50000,제주,20230703,14,S,104.766996994707,0
26A02,중부산권,20230703,14,S,90.3685282918448,1
A2001,지방권,20230703,14,S,94.8773318362336,0
44000,충남,20230703,14,S,100.2404915364,0
43000,충북,20230703,14,S,101.39710905297,0
A5000,5대광역시,20230703,15,D,89.3413070876741,0
A3000,6대광역시,20230703,15,D,88.7924461675811,0
A6000,8개도,20230703,15,D,101.471436834581,0
A9000,9개도,20230703,15,D,93.4877525465103,0
11A02,강남지역,20230703,15,D,81.0800818561179,1
11A01,강북지역,20230703,15,D,83.0866218421337,1
42000,강원,20230703,15,D,102.065875170398,0
41000,경기,20230703,15,D,84.9397978620555,0
48000,경남,20230703,15,D,100.330725302959,0
41A02,경부1권,20230703,15,D,84.2438832333689,1
41A03,경부2권,20230703,15,D,82.7330441438666,1
47000,경북,20230703,15,D,101.509471065913,0
41A05,경원권,20230703,15,D,83.0389781500146,1
41A04,경의권,20230703,15,D,81.0730553490008,1
29000,광주,20230703,15,D,95.4923669605908,0
27000,대구,20230703,15,D,80.0560220694287,0
30000,대전,20230703,15,D,88.4555791778875,0
11A11,도심권,20230703,15,D,82.5645626257124,2
11A15,동남권,20230703,15,D,80.5852277957861,2
41A06,동부1권,20230703,15,D,84.3131167631484,1
41A07,동부2권,20230703,15,D,107.93590353092,1
26A01,동부산권,20230703,15,D,87.2275917251155,1
11A12,동북권,20230703,15,D,82.9079751729496,2
26000,부산,20230703,15,D,91.1344274718328,0
11A14,서남권,20230703,15,D,81.5215909817899,2
26A03,서부산권,20230703,15,D,96.0394294352304,1
11A13,서북권,20230703,15,D,84.2607861130029,2
11000,서울,20230703,15,D,82.0371028675843,0
41A01,서해안권,20230703,15,D,88.2531324915617,1
36000,세종,20230703,15,D,88.8446211232858,0
A2000,수도권,20230703,15,D,84.1383345969549,0
31000,울산,20230703,15,D,95.5385734189413,0
28000,인천,20230703,15,D,86.6656937785471,0
A1000,전국,20230703,15,D,90.0161942459788,0
46000,전남,20230703,15,D,96.389333584478,0
45000,전북,20230703,15,D,102.193093081749,0
50000,제주,20230703,15,D,100.268548318089,0
26A02,중부산권,20230703,15,D,90.2587814463771,1
A2001,지방권,20230703,15,D,95.5532940958077,0
44000,충남,20230703,15,D,102.494173728513,0
43000,충북,20230703,15,D,105.356119267431,0
A5000,5대광역시,20230703,15,S,91.4516868773111,0
A3000,6대광역시,20230703,15,S,92.0386656460726,0
A6000,8개도,20230703,15,S,101.471598054691,0
A9000,9개도,20230703,15,S,97.941028052936,0
11A02,강남지역,20230703,15,S,94.9734570986068,1
11A01,강북지역,20230703,15,S,89.4869853874452,1
42000,강원,20230703,15,S,104.20722239195,0
41000,경기,20230703,15,S,94.0098599472224,0
48000,경남,20230703,15,S,97.915853810011,0
41A02,경부1권,20230703,15,S,92.1253436066422,1
41A03,경부2권,20230703,15,S,92.15830000496,1
47000,경북,20230703,15,S,100.510997079995,0
41A05,경원권,20230703,15,S,92.0226872511507,1
41A04,경의권,20230703,15,S,93.1607892003553,1
29000,광주,20230703,15,S,97.4245818135871,0
27000,대구,20230703,15,S,82.6188816449651,0
30000,대전,20230703,15,S,91.7796584014683,0
11A11,도심권,20230703,15,S,94.0379957446381,2
11A15,동남권,20230703,15,S,97.9800410309094,2
41A06,동부1권,20230703,15,S,92.4991542880734,1
41A07,동부2권,20230703,15,S,108.475506410175,1
26A01,동부산권,20230703,15,S,90.7647019870628,1
11A12,동북권,20230703,15,S,88.8346929851997,2
26000,부산,20230703,15,S,93.2560136255589,0
11A14,서남권,20230703,15,S,92.6374362529637,2
