region_cd,region_nm,research_date,apt_type,contract_type,indices,level_no
A2000,수도권,202007,1,0,124.63662893209131,0
30000,대전,202011,1,0,138.211876156308,0
31000,울산,202007,1,0,90.86935387039624,0
36000,세종,202007,1,0,129.74476211882646,0
45000,전북,202012,1,0,98.7256746737904,0
47000,경북,202009,1,0,88.85720776298037,0
47000,경북,202010,1,0,89.7040146972253,0
A3000,6대광역시,202008,1,0,106.3135638911416,0
A3000,6대광역시,202008,1,1,110.98261987950113,0
30000,대전,202008,1,1,122.03689231272536,0
30000,대전,202011,1,1,127.467770043771,0
A5000,5대광역시,202011,1,1,119.22230783632395,0
A2000,수도권,202010,1,1,116.60371250401806,0
A2000,수도권,202011,1,1,118.79135441520114,0
41000,경기,202009,1,1,113.47105781270939,0
42000,강원,202011,1,1,100.35623373794219,0
11A12,동북권,202010,1,1,118.41248181218668,1
43000,충북,202007,1,1,102.01222641206502,0
43000,충북,202011,1,1,104.65984797140011,0
45000,전북,202012,1,1,104.24258710453509,0
46000,전남,202009,1,1,109.89483541046675,0
26000,부산,202010,1,1,108.39424285004672,0
26000,부산,202011,1,1,111.17512660088973,0
47000,경북,202008,1,1,106.46017090002972,0
47000,경북,202011,1,1,113.70186638465687,0
48000,경남,202012,1,1,115.32480565825192,0
28000,인천,202009,1,1,113.2292101745216,0
A3000,6대광역시,202007,3,0,107.250313806076,0
A1000,전국,202007,3,0,107.43057941737011,0
A1000,전국,202008,3,0,106.50093933549387,0
A5000,5대광역시,202010,0,0,109.76958764061766,0
A1000,전국,202012,0,0,117.9993724274682,0
28000,인천,202007,3,0,105.14365704691409,0
A5000,5대광역시,202011,3,0,111.1178273284194,0
A2000,수도권,202007,3,0,110.10966728930474,0
A2000,수도권,202010,3,0,110.37488525745162,0
A2000,수도권,202011,3,0,112.93674993062974,0
A2000,수도권,202011,0,0,126.36386118546304,0
A6000,8개도,202011,3,0,90.68254719914066,0
A2001,지방,202010,3,0,102.2456256171162,0
41000,경기,202008,0,0,113.76799807768386,0
A1000,전국,202010,1,0,114.53172149293584,0
A1000,전국,202012,1,0,119.98767389601512,0
A2001,지방,202008,1,0,99.26460182578579,0
A2001,지방,202012,1,0,106.70404812231071,0
11A11,도심권,202012,1,0,153.93783708806095,1
11A13,서북권,202011,1,0,156.5643222914664,1
11A12,동북권,202007,1,0,152.7452410622125,1
11A12,동북권,202011,1,0,166.70030186761312,1
11A15,동남권,202008,1,0,148.05678159549137,1
11A15,동남권,202009,1,0,150.51225008352114,1
11A15,동남권,202011,1,0,153.5486352559689,1
28000,인천,202012,1,0,112.13457898748922,0
30000,대전,202009,1,0,133.55698678040383,0
36000,세종,202011,1,0,158.29825879654382,0
45000,전북,202009,1,0,94.87589547157795,0
44000,충남,202008,1,0,94.2299076720446,0
44000,충남,202010,1,0,95.29941070727327,0
27000,대구,202010,1,0,115.11731325472002,0
27000,대구,202011,1,0,118.71990175137894,0
47000,경북,202012,1,0,94.37080282779085,0
30000,대전,202009,1,1,124.34000390515274,0
A5000,5대광역시,202010,1,1,115.95505614420743,0
31000,울산,202011,1,1,115.76790799542731,0
41000,경기,202008,1,1,111.45809661618871,0
11A12,동북권,202008,1,1,115.37961853816536,1
44000,충남,202009,1,1,110.66756083935263,0
44000,충남,202012,1,1,118.25150788463428,0
11A13,서북권,202008,1,1,117.46489095662797,1
11A13,서북권,202009,1,1,119.21563539460962,1
45000,전북,202010,1,1,99.27616339844492,0
46000,전남,202012,1,1,111.70730759411539,0
48000,경남,202007,1,1,105.66335435274323,0
A2000,수도권,202011,1,0,111.91619597884727,0
A2000,수도권,202012,1,0,113.11669182490509,0
A1000,전국,202007,1,0,99.1858425662411,0
A1000,전국,202010,1,0,100.27094687407143,0
A1000,전국,202010,1,1,108.7274224074415,0
11000,서울,202010,1,1,111.80750716697823,0
A2001,지방,202007,1,0,92.80912760803359,0
A1000,전국,202012,3,0,112.65874872591309,0
11000,서울,202012,1,0,129.97720163147287,0
A2000,수도권,202009,1,0,111.03332953155451,0
A1000,전국,202008,1,0,99.02940246398654,0
A1000,전국,202012,1,0,104.37349754865153,0
A1000,전국,202011,1,1,108.71012392404637,0
11000,서울,202012,1,1,115.15475186792851,0
11000,서울,202009,1,0,128.19935527270968,0
11000,서울,202010,1,0,128.06815745307006,0
A2001,지방,202010,1,0,94.71030836643372,0
A2001,지방,202011,1,0,96.94364898551862,0
A1000,전국,202008,3,0,107.82110029511254,0
A2000,수도권,202011,1,1,110.788213535464,0
A2000,수도권,202008,1,0,111.88075237698203,0
11000,서울,202008,1,1,110.75197711730787,0
11000,서울,202008,1,0,129.14333811969763,0
A2001,지방,202008,1,0,92.34358865638082,0
A1000,전국,202009,3,0,109.19599604956944,0
A1000,전국,202010,3,0,109.81795881487591,0
A2000,수도권,202010,1,1,110.42251331848776,0
A1000,전국,202008,1,1,105.27398986660512,0
11000,서울,202011,1,1,114.24890510423631,0
A2001,지방,202007,1,1,101.36510816247676,0
A1000,전국,202011,3,0,111.71490688263333,0
A2001,지방,202011,1,1,103.43347524330389,0
A2001,지방,202012,1,1,106.97590096462471,0
A2000,수도권,202012,1,1,111.0613463257197,0
A1000,전국,202011,1,0,102.13570944056612,0
A1000,전국,202007,1,1,104.60004849597408,0
11000,서울,202011,1,0,128.812997045778,0
A2000,수도권,202007,1,1,105.76996212045971,0
A2000,수도권,202008,1,1,107.12202445005296,0
A2000,수도권,202009,1,1,107.87948568236318,0
A2000,수도권,202010,1,0,110.98063060016518,0
A1000,전국,202009,1,1,105.74488820945935,0
A1000,전국,202012,1,1,110.07623247278569,0
11000,서울,202009,1,1,111.40261120670255,0
A2001,지방,202012,1,0,99.79673687317438,0
A2000,수도권,202007,1,0,110.92152234890531,0
A1000,전국,202009,1,0,98.58656568162486,0
11000,서울,202007,1,1,108.55162438139672,0
A2001,지방,202008,1,1,100.6390525546112,0
A1000,전국,202007,3,0,108.94327513926972,0
A2001,지방,202009,1,1,100.47312259883547,0
A2001,지방,202010,1,1,104.25303761159162,0
11000,서울,202007,1,0,125.53662918734312,0
A2001,지방,202009,1,0,92.37569937760945,0
A1000,전국,202010,3,0,104.85433597262958,0
A1000,전국,202011,3,0,105.08327817206606,0
A2000,수도권,202011,1,0,122.63088235321138,0
A1000,전국,202007,1,1,106.81935588478328,0
A1000,전국,202010,1,1,111.3128053662154,0
A1000,전국,202010,1,0,104.61641151883498,0
11000,서울,202009,1,0,158.25517734553952,0
A2000,수도권,202008,1,0,119.40661851067492,0
A1000,전국,202012,1,1,115.14834857269389,0
A1000,전국,202009,1,0,103.74735920942942,0
A1000,전국,202012,1,0,108.7667558800923,0
11000,서울,202009,1,1,116.72184001747172,0
11000,서울,202011,1,1,120.0712379138699,0
11000,서울,202012,1,1,121.40348492086119,0
A1000,전국,202008,3,0,102.9264330026128,0
A2001,지방,202009,1,1,105.80855154673283,0
A2000,수도권,202012,1,1,116.9911279650296,0
A2001,지방,202011,1,0,97.1632176124497,0
A1000,전국,202011,1,1,113.84195423501914,0
A1000,전국,202007,1,0,103.14777736755178,0
A2001,지방,202010,1,1,106.72763345366633,0
A2000,수도권,202011,1,1,115.70557514839984,0
A2001,지방,202008,1,0,93.79996478070223,0
A2001,지방,202010,1,0,95.1279214259113,0
A2001,지방,202012,1,0,99.11763721038128,0
A1000,전국,202009,1,1,110.32706389294187,0
11000,서울,202008,1,1,114.05128500264114,0
11000,서울,202010,1,1,117.71889538415586,0
A1000,전국,202009,3,0,104.47202270300986,0
A2001,지방,202007,1,1,103.25192962067223,0
11000,서울,202010,1,0,160.47529416343684,0
11000,서울,202011,1,0,163.26343515960446,0
A2000,수도권,202009,1,0,119.9251887947483,0
A2000,수도권,202012,1,0,125.15697134205037,0
A1000,전국,202008,1,0,103.44468578688249,0
A1000,전국,202012,3,0,105.74789631313027,0
11000,서울,202008,1,0,156.59177361655586,0
A2000,수도권,202010,1,0,120.72277717384033,0
A1000,전국,202011,1,0,106.63618126479251,0
A2001,지방,202008,1,1,103.9201071409582,0
11000,서울,202012,1,0,166.71163316881788,0
A2000,수도권,202007,1,1,108.46870418380281,0
A2000,수도권,202008,1,1,110.27698115565346,0
A2000,수도권,202009,1,1,112.40523437839876,0
A2000,수도권,202010,1,1,113.41579144965014,0
A2000,수도권,202007,1,0,118.40737849854412,0
A2001,지방,202009,1,0,94.15378775659462,0
A1000,전국,202008,1,1,108.2754025082987,0
A1000,전국,202007,3,0,103.75913692014112,0
A2001,지방,202011,1,1,109.79943331890466,0
A2001,지방,202012,1,1,111.17800277457587,0
11000,서울,202007,1,0,150.86350231829374,0
A2001,지방,202007,1,0,93.55740904633672,0
11000,서울,202007,1,1,111.5150990775919,0
11000,서울,202009,1,1,118.46973028998107,0
11000,서울,202011,1,1,121.32104355414559,0
A1000,전국,202008,1,0,109.62812902649408,0
11000,서울,202008,1,0,153.10477108473765,0
11000,서울,202011,1,0,160.1624447739513,0
A2000,수도권,202009,1,1,116.42060243319676,0
A2000,수도권,202012,1,1,121.59541199725095,0
11000,서울,202008,1,1,116.14529827714782,0
A2001,지방,202010,1,0,100.25823096849248,0
11000,서울,202007,1,0,148.5885027010026,0
A2000,수도권,202011,1,1,120.01129150661481,0
A2000,수도권,202011,1,0,132.6804317530279,0
A1000,전국,202008,1,1,112.94972060238531,0
A1000,전국,202010,1,0,111.48781351681257,0
11000,서울,202012,1,0,163.7362259593344,0
A2000,수도권,202007,1,0,124.61910846498168,0
A2000,수도권,202009,1,0,127.33309300310425,0
A2001,지방,202012,1,1,121.5668584045711,0
A1000,전국,202009,1,1,115.18615911743248,0
A1000,전국,202011,1,1,119.56635684311058,0
11000,서울,202012,1,1,122.73521019105614,0
A2001,지방,202007,1,0,98.01171047281014,0
A2001,지방,202009,1,1,113.93465784915549,0
A2001,지방,202010,1,1,117.07924180183117,0
A2001,지방,202011,1,1,120.37513627219751,0
A2001,지방,202008,1,0,98.75143991969196,0
11000,서울,202009,1,0,155.97814384314844,0
A2000,수도권,202008,1,0,126.46893070099301,0
A1000,전국,202010,1,1,117.10897187938009,0
A2001,지방,202009,1,0,99.14096266822531,0
A1000,전국,202007,1,0,108.72753091970961,0
A2001,지방,202007,1,1,110.33348228338491,0
11000,서울,202010,1,1,119.24127637671153,0
A2001,지방,202012,1,0,104.9824132611481,0
A1000,전국,202009,1,0,110.05896733305387,0
11000,서울,202010,1,0,157.10359741347742,0
A2000,수도권,202007,1,1,112.62419770160048,0
A2000,수도권,202012,1,0,136.29061839886057,0
11000,서울,202007,1,1,114.81974394469518,0
A2001,지방,202008,1,1,111.78484102370203,0
A1000,전국,202007,1,1,111.48986711877748,0
A1000,전국,202012,1,1,121.00591131818886,0
A2001,지방,202011,1,0,102.83482001801652,0
A1000,전국,202011,1,0,114.41577249698194,0
A1000,전국,202012,1,0,117.15408311643097,0
A2000,수도권,202008,1,1,114.11423360114142,0
A2000,수도권,202010,1,1,117.86095354461183,0
A2000,수도권,202010,1,0,129.44420702277216,0
A1000,전국,202009,1,1,117.67142036632777,0
A2000,수도권,202007,1,0,130.14421588374773,0
A2001,지방,202011,1,1,122.39795317301136,0
A1000,전국,202007,1,1,113.86463993765146,0
11000,서울,202010,1,1,119.73067836087623,0
11000,서울,202011,1,1,122.19512493930097,0
A2000,수도권,202009,1,0,133.90275738971994,0
A2000,수도권,202011,1,0,140.7735511081809,0
A1000,전국,202008,1,0,118.85521245138358,0
A1000,전국,202009,1,0,119.93274002376135,0
A1000,전국,202010,1,0,122.3220723070635,0
A2001,지방,202007,1,1,111.51703534144859,0
A2001,지방,202008,1,1,113.10375738585212,0
11000,서울,202010,1,0,154.28320229274516,0
11000,서울,202012,1,0,162.43914627849531,0
A2000,수도권,202012,1,0,144.72606126162339,0
A1000,전국,202012,1,0,129.68627070983624,0
A2000,수도권,202010,1,1,120.13446934279067,0
11000,서울,202009,1,0,154.33695438266668,0
A1000,전국,202011,1,1,122.15060079772478,0
11000,서울,202012,1,1,123.34201508597637,0
A2000,수도권,202008,1,0,132.2383167531214,0
A2001,지방,202009,1,1,115.09666800054485,0
A2000,수도권,202008,1,1,116.5680855335756,0
A2001,지방,202010,1,0,108.29946983876728,0
A1000,전국,202010,1,1,119.53855444682294,0
A2000,수도권,202010,1,0,136.33153721613928,0
A2001,지방,202010,1,1,118.1173151155635,0
11000,서울,202011,1,0,158.02902650447191,0
A2001,지방,202007,1,0,104.03528594783837,0
A2001,지방,202009,1,0,106.04296901508003,0
11000,서울,202007,1,1,116.8640249732847,0
11000,서울,202009,1,1,118.95722380216829,0
A1000,전국,202007,1,0,117.50047808903594,0
A1000,전국,202011,1,0,125.9606583575004,0
A2000,수도권,202007,1,1,114.67082595402796,0
A2000,수도권,202011,1,1,122.30634907734907,0
11000,서울,202007,1,0,147.22746424248817,0
11000,서울,202008,1,0,152.19366381498304,0
A2001,지방,202011,1,0,110.97995356429095,0
A2001,지방,202012,1,0,114.01317982560207,0
A1000,전국,202008,1,1,115.68479176868698,0
A2001,지방,202008,1,0,105.17336142989613,0
A1000,전국,202012,1,1,123.20459445425708,0
11000,서울,202008,1,1,118.2563437124344,0
A2001,지방,202012,1,1,123.35755727222647,0
A2000,수도권,202009,1,1,118.56722076481907,0
A2000,수도권,202012,1,1,123.40108670745815,0
11000,서울,202007,1,0,137.5326667282433,0
11000,서울,202011,1,0,144.14363157782444,0
11000,서울,202012,1,0,147.2676029848313,0
A1000,전국,202012,1,0,131.24055949139102,0
A2001,지방,202007,1,1,110.8032423513219,0
A2000,수도권,202011,1,1,125.40103662100145,0
A2001,지방,202010,1,0,112.94095649703539,0
11000,서울,202010,1,1,121.77132010545066,0
A1000,전국,202008,1,0,119.1195393027415,0
A2000,수도권,202009,1,1,121.77351489499821,0
A2000,수도권,202012,1,1,126.37420975001437,0
11000,서울,202009,1,0,141.63190874634873,0
A2001,지방,202007,1,0,107.20523176778909,0
A2001,지방,202009,1,0,110.52257596212907,0
11000,서울,202007,1,1,117.50592391135245,0
A2000,수도권,202008,1,0,129.7163827929589,0
A1000,전국,202007,1,0,117.85458297602122,0
A1000,전국,202009,1,0,121.4750655087552,0
A1000,전국,202010,1,0,123.90135457489846,0
A1000,전국,202007,1,1,116.79331822794963,0
A2000,수도권,202010,1,1,123.19920091866047,0
A1000,전국,202010,1,1,121.67702413579104,0
A1000,전국,202012,1,1,124.42443204878835,0
A2000,수도권,202007,1,1,118.21307750949433,0
A2001,지방,202011,1,1,117.56763282292471,0
11000,서울,202008,1,0,139.09020641562154,0
A2001,지방,202008,1,0,108.29146454656535,0
A2001,지방,202011,1,0,116.63765761829366,0
A2001,지방,202012,1,0,118.60164036335847,0
11000,서울,202008,1,1,117.49858057723422,0
11000,서울,202009,1,1,120.76573145722438,0
A2000,수도권,202007,1,0,128.0764380448487,0
A2000,수도권,202009,1,0,132.32510062409082,0
A1000,전국,202008,1,1,117.94216933511777,0
A1000,전국,202009,1,1,120.2139372047639,0
A2000,수도권,202008,1,1,119.23233501515332,0
A2001,지방,202010,1,1,115.35054370340276,0
A2001,지방,202012,1,1,116.38020672515447,0
11000,서울,202010,1,0,142.1763930486404,0
11000,서울,202012,1,1,125.03867589859536,0
A2000,수도권,202011,1,0,138.3025225772281,0
A1000,전국,202011,1,0,127.82604429529663,0
A2001,지방,202008,1,1,112.53907667186557,0
11000,서울,202011,1,1,123.11767333863038,0
A2000,수도권,202010,1,0,134.77970739024724,0
A2000,수도권,202012,1,0,142.9702701051607,0
A1000,전국,202011,1,1,123.8724555358479,0
A2001,지방,202009,1,1,113.70860262305112,0
A1000,전국,202002,1,0,104.74538109873608,0
A1000,전국,202004,1,0,105.51376354565693,0
A2001,지방,202004,1,0,96.19055169952524,0
11A11,도심권,202005,1,0,133.80675056334098,1
11A13,서북권,202002,1,0,133.55165176388252,1
11A12,동북권,202004,1,0,137.42500846581694,1
28000,인천,202005,1,0,106.05679787657553,0
26000,부산,202001,1,0,95.09077010803841,0
29000,광주,202004,1,0,112.17897208768366,0
36000,세종,202002,1,0,108.32093524840778,0
43000,충북,202001,1,0,85.29338365703589,0
43000,충북,202002,1,0,85.5952841649296,0
27000,대구,202001,1,0,106.88346385583125,0
48000,경남,202002,1,0,86.08306999724812,0
48000,경남,202004,1,0,85.95926501794737,0
48000,경남,202005,1,0,85.94216774624475,0
A5000,5대광역시,202002,1,0,102.27249797659069,0
A6000,8개도,202004,1,0,90.06577051985977,0
A3000,6대광역시,202004,1,0,102.74102574290987,0
A3000,6대광역시,202005,1,0,103.44060867320326,0
29000,광주,202001,1,1,107.98843004307918,0
29000,광주,202005,1,1,108.10042904973271,0
A1000,전국,202002,1,1,105.04677357748976,0
A1000,전국,202003,1,1,105.68370444743283,0
A2000,수도권,202001,1,1,105.27857944281568,0
A2000,수도권,202003,1,1,106.48070620428165,0
31000,울산,202006,1,1,101.1652551083193,0
46000,전남,202004,1,0,103.63012533631652,0
41000,경기,202003,1,1,104.12776982024961,0
42000,강원,202005,1,1,93.57501358368681,0
11A12,동북권,202006,1,1,110.76122972753022,1
43000,충북,202001,1,1,94.94272232476008,0
44000,충남,202005,1,1,107.88029987405709,0
46000,전남,202001,1,1,108.70609334149557,0
46000,전남,202004,1,1,110.12088882520446,0
26000,부산,202003,1,1,100.29727423848547,0
26000,부산,202005,1,1,100.91264196184133,0
47000,경북,202006,1,1,102.47141276924089,0
48000,경남,202002,1,1,100.1395080030135,0
A6000,8개도,202002,1,1,99.56741006861222,0
A6000,8개도,202005,1,1,101.77651247648183,0
36000,세종,202001,1,1,122.9543085764726,0
11000,서울,202005,3,0,111.61212570830325,0
A3000,6대광역시,202002,3,0,106.1009879523137,0
A5000,5대광역시,202003,0,0,102.75049620529148,0
A5000,5대광역시,202006,0,0,105.1122325219361,0
28000,인천,202003,0,0,104.8342209656022,0
A5000,5대광역시,202001,3,0,104.8831048587269,0
A5000,5대광역시,202004,3,0,105.82211795879735,0
A2000,수도권,202003,3,0,107.37777269388732,0
A2000,수도권,202001,0,0,110.77563148226352,0
41000,경기,202004,3,0,104.84586998894711,0
A6000,8개도,202005,3,0,90.97279817251588,0
A2001,지방,202004,0,0,96.4213508981053,0
A2001,지방,202004,3,0,98.28506388354813,0
41000,경기,202001,0,0,104.01866164834202,0
41000,경기,202004,0,0,107.41519835038443,0
A6000,8개도,202001,0,0,89.6743327654945,0
11A13,서북권,202001,1,0,131.9309368569268,1
11A13,서북권,202005,1,0,134.8958063322924,1
11A12,동북권,202001,1,0,132.95530362160127,1
11A15,동남권,202001,1,0,135.37230453278178,1
11A14,서남권,202004,1,0,134.52335685214368,1
26000,부산,202004,1,0,94.94673073934088,0
A2000,수도권,202003,1,0,116.41253643263565,0
A2000,수도권,202005,1,0,117.4093671200157,0
30000,대전,202001,1,0,116.23211720889361,0
30000,대전,202004,1,0,121.8945729179259,0
31000,울산,202004,1,0,88.4314440112086,0
29000,광주,202006,1,0,113.00175761392917,0
36000,세종,202006,1,0,118.44422027520932,0
42000,강원,202001,1,0,86.65856373739987,0
42000,강원,202003,1,0,87.44056765562624,0
42000,강원,202004,1,0,88.03282785850757,0
45000,전북,202001,1,0,91.83393872451057,0
45000,전북,202006,1,0,93.85595819270043,0
43000,충북,202003,1,0,85.96932129905332,0
44000,충남,202004,1,0,92.02854814418765,0
48000,경남,202003,1,0,86.27983308602691,0
A5000,5대광역시,202005,1,0,102.8844839403275,0
30000,대전,202005,1,1,118.04749000880501,0
50000,제주,202006,1,0,91.93412320027676,0
11000,서울,202002,1,1,108.148698986483,0
11000,서울,202006,1,1,111.74121800652891,0
11A12,동북권,202002,1,1,107.0997184571615,1
11A12,동북권,202005,1,1,109.10829368542964,1
43000,충북,202004,1,1,97.36816524474068,0
43000,충북,202006,1,1,100.31593874759453,0
11A15,동남권,202003,1,1,109.04546472163933,1
11A13,서북권,202004,1,1,110.65590758803744,1
11A13,서북권,202005,1,1,111.96531921864356,1
45000,전북,202005,1,1,96.3976436117285,0
11A14,서남권,202005,1,1,109.77499452804788,1
11A14,서남권,202006,1,1,110.77680262687721,1
46000,전남,202006,1,1,107.74271668290076,0
47000,경북,202005,1,1,102.13049812455694,0
27000,대구,202003,1,1,112.99686131743812,0
27000,대구,202006,1,1,113.39807331566598,0
A2001,지방,202001,1,1,103.37544898130841,0
A2001,지방,202002,1,1,103.70717710078067,0
A1000,전국,202004,3,0,104.96489493462772,0
A1000,전국,202006,3,0,108.09979934879183,0
A5000,5대광역시,202001,0,0,101.84983476350904,0
A1000,전국,202006,0,0,108.32665860643156,0
28000,인천,202002,0,0,103.37016581818854,0
A2000,수도권,202005,3,0,108.39582407769555,0
A2000,수도권,202006,3,0,110.33065520448902,0
41000,경기,202005,3,0,106.2957506434397,0
A6000,8개도,202006,3,0,89.96048735067181,0
A2001,지방,202003,3,0,97.1028443711509,0
41000,경기,202005,0,0,108.74899748249138,0
11000,서울,202006,0,0,131.04734302352355,0
A3000,6대광역시,202004,0,0,103.47220271450242,0
A3000,6대광역시,202005,0,0,104.15159837248416,0
11000,서울,202001,1,0,132.7085210988234,0
11A12,동북권,202005,1,0,138.48486520728397,1
11A12,동북권,202006,1,0,143.247857391044,1
11A14,서남권,202001,1,0,132.47837239522707,1
26000,부산,202003,1,0,95.28179083218072,0
26000,부산,202006,1,0,96.2530673758316,0
30000,대전,202005,1,0,124.28717256739816,0
36000,세종,202004,1,0,109.9920608973072,0
41000,경기,202004,1,0,108.26414221029701,0
45000,전북,202004,1,0,92.2575508803429,0
44000,충남,202003,1,0,91.56660714652166,0
27000,대구,202006,1,0,109.23079879211619,0
48000,경남,202001,1,0,85.95272920963295,0
A5000,5대광역시,202003,1,0,102.42184054744318,0
A5000,5대광역시,202006,1,0,104.14820393769521,0
A6000,8개도,202001,1,0,89.6692810332299,0
A3000,6대광역시,202001,1,0,101.06828660504176,0
50000,제주,202006,1,1,101.41275411364585,0
29000,광주,202006,1,1,108.61177503289001,0
A3000,6대광역시,202001,1,1,105.80163005606151,0
30000,대전,202003,1,1,115.4565668554872,0
A5000,5대광역시,202005,1,1,107.90912832269471,0
A2000,수도권,202004,1,1,106.81768465769935,0
A2000,수도권,202006,1,1,109.4973227540293,0
31000,울산,202001,1,1,93.60968054143879,0
46000,전남,202001,1,0,103.06268064427155,0
11000,서울,202003,1,1,108.61305079434096,0
11000,서울,202004,1,1,108.95169548973367,0
11A11,도심권,202006,1,1,113.95207878078196,1
42000,강원,202001,1,1,88.98810065405065,0
42000,강원,202004,1,1,92.0246197389473,0
44000,충남,202002,1,1,105.53145424260813,0
45000,전북,202002,1,1,95.07146570484231,0
46000,전남,202002,1,1,110.54109870333924,0
47000,경북,202004,1,1,100.91096551318878,0
48000,경남,202003,1,1,101.1972503357354,0
28000,인천,202006,1,1,108.19673092798433,0
A6000,8개도,202003,1,1,100.46413557314479,0
A6000,8개도,202006,1,1,101.87897396373432,0
A2001,지방,202004,1,1,104.50053059373809,0
A2001,지방,202005,1,1,105.63747899391613,0
11000,서울,202006,3,0,114.42037695110142,0
A3000,6대광역시,202006,3,0,109.36913780694238,0
A1000,전국,202002,3,0,105.36846289365216,0
A1000,전국,202004,0,0,105.41787461795515,0
28000,인천,202002,3,0,106.22079784602884,0
A5000,5대광역시,202002,3,0,105.02739463887052,0
A2000,수도권,202006,0,0,117.36388683636292,0
A2001,지방,202002,0,0,96.25462180542411,0
A6000,8개도,202003,0,0,89.95409799442675,0
11000,서울,202005,0,0,126.87814579507493,0
A3000,6대광역시,202001,0,0,101.67392245037554,0
A3000,6대광역시,202003,0,0,103.3310828263163,0
A2001,지방,202002,1,0,96.14723976060857,0
A2001,지방,202005,1,0,96.71400513343087,0
11A11,도심권,202002,1,0,135.9392130086754,1
11A11,도심권,202006,1,0,138.6221514396048,1
11A13,서북권,202003,1,0,133.6378135343507,1
11A13,서북권,202006,1,0,138.98179852442445,1
28000,인천,202002,1,0,101.32556633652197,0
11A14,서남권,202003,1,0,135.27366301910567,1
11A14,서남권,202006,1,0,139.242642534696,1
A2000,수도권,202002,1,0,114.73566217212301,0
30000,대전,202003,1,0,120.76617067357891,0
31000,울산,202005,1,0,88.82669685065974,0
36000,세종,202003,1,0,110.93729269802068,0
41000,경기,202005,1,0,109.55128881299858,0
45000,전북,202003,1,0,93.10294030927744,0
45000,전북,202005,1,0,93.14930791273014,0
27000,대구,202002,1,0,107.6913644583733,0
27000,대구,202005,1,0,108.42467590509956,0
47000,경북,202001,1,0,86.66831792631145,0
47000,경북,202004,1,0,86.34251967746508,0
A6000,8개도,202002,1,0,90.04949935405726,0
A6000,8개도,202006,1,0,91.61076496297711,0
A3000,6대광역시,202005,1,1,107.6694748694769,0
A5000,5대광역시,202006,1,1,109.123998513399,0
31000,울산,202004,1,1,95.7430597828894,0
50000,제주,202004,1,0,91.78101828407199,0
46000,전남,202003,1,0,103.70423158891344,0
46000,전남,202006,1,0,105.01414372011675,0
11000,서울,202001,1,1,107.94477663860071,0
41000,경기,202005,1,1,105.87629483602329,0
11A11,도심권,202005,1,1,113.29186602465946,1
43000,충북,202002,1,1,95.2318440510873,0
43000,충북,202003,1,1,95.57959039149455,0
A1000,전국,202002,3,0,106.98900091622572,0
A1000,전국,202001,1,0,94.71556658850744,0
A1000,전국,202003,1,1,102.51735650530313,0
A1000,전국,202006,1,1,103.06847003850888,0
11000,서울,202001,1,1,107.42219424401019,0
11000,서울,202004,1,0,118.03086675503876,0
A2001,지방,202001,1,1,99.29409660014714,0
A2001,지방,202004,1,1,99.7476517922881,0
A2001,지방,202004,1,0,89.39864367501697,0
A1000,전국,202005,3,0,107.43965581578125,0
A2000,수도권,202002,1,0,103.37679501547774,0
A2000,수도권,202006,1,0,108.33847537646812,0
A2000,수도권,202004,1,1,103.97736027099737,0
A1000,전국,202006,1,0,98.18373558636915,0
11000,서울,202005,1,1,108.50802780502497,0
11000,서울,202005,1,0,117.86981960743603,0
A2001,지방,202002,1,0,90.10664966299804,0
A1000,전국,202003,3,0,106.27405650782687,0
A2000,수도권,202001,1,0,103.1928388591139,0
A1000,전국,202004,1,1,102.80583040252083,0
A1000,전국,202006,3,0,109.76254404437502,0
A2000,수도권,202001,1,1,102.22735108534431,0
A2000,수도권,202003,1,1,103.50918691592595,0
A1000,전국,202003,1,0,95.69879183421767,0
A1000,전국,202001,1,1,101.44535354370804,0
A1000,전국,202002,1,1,101.72382511693607,0
A1000,전국,202005,1,1,103.47037926352806,0
11000,서울,202002,1,1,106.90971280418555,0
11000,서울,202004,1,1,107.5451815192406,0
A2001,지방,202003,1,1,99.86029006473493,0
A2001,지방,202001,1,0,89.90556662652374,0
A2001,지방,202006,1,0,92.6592985730663,0
A2000,수도권,202003,1,0,105.60258319108131,0
A2000,수도권,202004,1,0,105.08470750399124,0
A1000,전국,202005,1,0,96.22267117176769,0
11000,서울,202006,1,0,119.71826632007998,0
A2001,지방,202005,1,1,101.90658513295536,0
A2001,지방,202003,1,0,90.07231901864914,0
A1000,전국,202001,3,0,105.60117134561952,0
A1000,전국,202004,1,0,94.9847632866914,0
11000,서울,202003,1,0,118.4730430704199,0
A2000,수도권,202005,1,0,106.4756270356764,0
A2000,수도권,202005,1,1,103.85465047455128,0
A2000,수도권,202006,1,1,104.46571752091079,0
A1000,전국,202002,1,0,94.8969273754519,0
11000,서울,202003,1,1,106.91917065057874,0
11000,서울,202001,1,0,117.96568708306184,0
A1000,전국,202004,3,0,106.54049928219081,0
A2000,수도권,202002,1,1,103.36611892015121,0
11000,서울,202006,1,1,108.0582101785992,0
11000,서울,202002,1,0,118.46215854857583,0
A2001,지방,202002,1,1,97.84991668268876,0
A2001,지방,202006,1,1,99.46369679168568,0
A2001,지방,202005,1,0,90.64444549966261,0
A2000,수도권,202003,1,1,103.99401023230752,0
A2000,수도권,202005,1,1,105.27911765656975,0
