region_cd,region_nm,research_date,deal_obj,all_area,age01_area,age02_area,age04_area,age05_area,age06_area,age07_area
46860,함평군,202110,07,219.8614,0,0,0,136.45,83.4114,0
26200,영도구,202110,07,9749.275,394.69,1131.9346,1870.0945,1876.0445,1642.0348,590.7238
26230,부산진구,202110,07,19583.6637,997.4455,5006.3971,2882.2435,2659.4279,2375.3865,485.3339
28200,남동구,202110,07,21706.7939,1345.9052,5478.0089,3867.4221,3003.7735,1839.1606,469.335
28177,미추홀구,202110,07,19263.0853,1612.2127,4073.957,3885.6824,2969.1387,1427.09,1030.4924
28260,서구,202110,07,51550.47665,2722.465,11974.2901,11690.83935,7082.9498,2861.8585,525.1074
31000,울산,202110,07,113115.7959,7161.9099,28057.7132,21170.9037,12699.8896,4440.4154,11562.7926
41111,장안구,202110,07,10435.9836,743.8857,4027.9322,1363.0094,1134.7705,652.3538,64.8
41115,팔달구,202110,07,5579.9287,646.14,1941.8828,545.467,785.0287,459.755,86.46
41290,과천시,202110,07,870.6243,0,221.8563,183.973,0,119.907,0
41310,구리시,202110,07,7188.8032,376.12,1885.7838,1412.8108,638.0472,645.0036,0
41281,덕양구,202110,07,20655.5784,1272.06,6566.9045,3911.2251,2103.6121,1542.1983,0
41590,화성시,202110,07,43940.6309,3846.5599,14597.1343,6341.534,4560.3925,1576.0709,453.267
41650,포천시,202110,07,7677.5973,675.0834,803.6445,1572.582,1231.8251,493.11,407.6245
41570,김포시,202110,07,36477.1305,1475.6302,12889.7628,5501.3458,4928.8867,1923.3704,0
51720,홍천군,202110,07,1852.1432,59.9781,373.4708,491.8528,217.075,159.48,0
51750,영월군,202110,07,1358.7578,49.96,198.22,397.33,350.52,59.8,0
43111,상당구,202110,07,24012.5444,1176.9031,4677.5991,3000.065,2711.6561,1405.572,4757.1247
51790,화천군,202110,07,535.5782,0,223.8342,0,144.854,59.88,0
43000,충북,202110,07,155646.057,8920.8989,31274.3252,26298.4403,21691.3829,9981.0582,22007.0381
43800,단양군,202110,07,662.731,0,126.901,274.38,86.07,0,37.44
44230,논산시,202110,07,7952.2624,336.0579,1668.5039,1968.9615,1102.2325,564.6216,205.684
44760,부여군,202110,07,1166.0737,168.9879,259.0072,164.49,59.9474,120.6812,0
45140,익산시,202110,07,26344.6198,1221.3791,4847.8648,4815.5081,3531.9748,2562.7371,3253.5513
45790,고창군,202110,07,540.5825,0,162.1407,0,109.5806,0,0
46000,전남,202110,07,135901.1895,8863.6858,25220.5539,25192.3432,20714.3653,8941.7192,12312.8789
46840,무안군,202110,07,12622.3603,475.5801,2776.7833,1327.0292,1391.1407,793.1249,1306.5888
11260,중랑구,202110,07,7193.0268,414.4039,1924.486,1428.0565,818.6563,554.3075,0
11215,광진구,202110,07,3738.1101,166.34,1057.78,758.9601,167.01,601.41,0
11380,은평구,202110,07,7751.078,359.356,2417.2918,969.37,762.0524,856.541,0
26110,중구,202110,07,1687.9347,0,196.0955,583.6244,150.0948,449.84,0
26000,부산,202110,07,279960.3335,12376.6104,66224.3664,50545.7122,37917.1397,23397.0497,8480.9099
26380,사하구,202110,07,24917.0788,684.551,5546.3883,5471.4454,4806.6812,1278.4408,1451.7929
26440,강서구,202110,07,7015.9439,366.788,2985.7863,1193.8084,513.5242,224.0178,179.9035
27140,동구,202110,07,10295.6998,413.1615,2056.2299,2735.8803,1791.2261,1331.5209,144.42
27200,남구,202110,07,2914.7594,59.8,304.061,759.7146,101.84,448.2638,880.89
28245,계양구,202110,07,13909.1313,1445.4703,3717.1089,3613.0624,1915.7753,620.5751,464.784
30170,서구,202110,07,28120.7614,2371.3291,8223.5699,5122.2545,3597.2418,1269.6967,349.8442
31710,울주군,202110,07,21438.8259,841.7425,4465.7988,5077.2442,3831.2277,732.8617,983.093
31200,북구,202110,07,33858.7128,1810.2529,8650.0036,7140.744,3292.8566,779.5121,3299.441
41117,영통구,202110,07,46639.0794,2380.2252,12531.9359,10376.2918,5103.7097,2175.3636,0
41273,단원구,202110,07,16438.9454,1862.1575,5102.7381,3093.4268,1758.2841,602.1214,161.11
41370,오산시,202110,07,11612.8299,1660.542,3179.4067,1478.5379,1562.486,822.1082,0
41461,처인구,202110,07,14223.5312,1147.8963,3091.8797,2125.8355,2785.1634,1737.4248,59.9908
41465,수지구,202110,07,47781.5158,1712.4924,12301.3544,10651.0402,5026.6224,2334.1692,0
51130,원주시,202110,07,87584.3909,4466.106,17692.457,15682.8662,12787.055,4674.6703,9963.9516
43720,보은군,202110,07,905.1045,147.4431,292.6159,220.61,101.0325,0,0
11560,영등포구,202107,06,20770.5409,872.7566,5901.5923,2408.15,1792.99,1949.37,2303.05
26500,수영구,202107,06,51227.8308,1388.2554,5426.0769,6114.6539,4287.2782,2420.8902,24595.8433
26380,사하구,202107,06,54154.998,3876.4882,8881.7194,10659.1442,7681.5792,3829.2375,7553.3389
28110,중구,202107,06,26498.7916,1917.7091,4833.244,6053.355,4399.9219,2132.2546,761.93
29170,북구,202107,06,84805.6709,4084.4105,16065.2242,14897.4027,10153.5824,4976.4815,17971.7857
30000,대전,202107,06,175997.54,8012.3112,36306.506,35679.0937,21701.9448,12624.9339,21703.7452
41310,구리시,202107,06,22776.3421,1248.901,6008.5854,3448.8002,3476.6495,1805.1545,2007.088
41281,덕양구,202107,06,55907.997,3482.3643,14067.1684,9922.8007,8985.7235,4947.9456,93.38
41250,동두천시,202107,06,21627.3289,1587.4724,2973.2494,5507.5506,3965.1086,2152.4492,846.817
41800,연천군,202107,06,4383.1669,109.1,435.649,1008.5679,1714.824,784.19,0
51770,정선군,202107,06,2693.2858,0,59.97,1188.5281,700.125,336.8816,0
43111,상당구,202107,06,29406.4191,1209.3258,2744.5535,6777.0866,4404.5885,2131.1706,4110.8484
51810,인제군,202107,06,2655.8969,119.37,198.6012,1339.6012,647.8645,119.23,28.8
44210,서산시,202107,06,33602.9528,1861.1685,7930.8582,7994.99,6261.9179,1392.1447,765.2242
45720,진안군,202107,06,1115.35,84.46,164.2,443.898,0,0,159.802
46230,광양시,202107,06,32219.1537,534.23,3316.3283,4233.8214,4511.5404,738.3293,14816.389
47130,경주시,202107,06,32104.0712,883.0524,5649.4414,8597.7498,5514.7178,1937.8704,1398.0723
47190,구미시,202107,06,74438.7063,3351.7544,21886.9389,14119.8538,9420.2027,2944.6943,4774.1657
46860,함평군,202107,06,1643.2675,0,161.12,493.5486,288.4239,309.5861,0
47900,예천군,202107,06,8765.8913,915.1437,2094.8058,2178.868,919.9441,421.7476,0
48123,성산구,202107,06,43370.7474,3415.0582,11334.6567,6558.7013,6314.6845,1359.712,4128.13
50110,제주시,202107,06,52984.0214,1958.9766,12641.2646,12667.0941,4612.2022,1975.2416,3398.413
11590,동작구,202107,06,41039.9704,1732.3184,7251.6711,8472.8989,4084.0788,3083.8748,8401.23
11530,구로구,202107,06,34365.6897,1999.6102,8321.5159,5419.539,3940.1544,2060.68,5629.968
27170,서구,202107,06,13628.3186,1741.64,1829.8518,2758.4071,2610.1367,1171.116,1520.36
28000,인천,202107,06,446158.5641,31439.4068,87837.4709,94535.7633,63062.0599,30735.486,45355.5945
31140,남구,202107,06,75190.7557,2766.5238,10877.9603,8198.5336,8014.5752,4120.6784,30428.7865
41115,팔달구,202107,06,19267.4672,1275.3969,4908.0786,4066.3842,2665.3415,870.199,1844.6199
41670,여주시,202107,06,20674.6925,1174.9056,1505.9508,4504.5858,4493.6027,2292.4692,1486.6233
43113,흥덕구,202107,06,42311.3182,2494.4999,8177.5114,7817.4682,7960.7246,3057.236,4289.2884
44131,동남구,202107,06,42677.5099,2087.7489,7916.7485,10026.4386,6928.3674,2133.3732,3213.2405
44270,당진시,202107,06,34874.8769,861.4943,6068.7882,5377.1055,6193.8971,4278.1163,4656.0969
44825,태안군,202107,06,5880.0356,227.66,783.7581,1628.648,1350.1185,530.227,193.9
47000,경북,202107,06,365876.85765,15009.586,71920.4957,83122.5866,58871.9703,24743.8927,25216.1485
46830,영암군,202107,06,5857.8167,367.09,418.5,2189.2134,1069.2345,637.8344,442.92
47720,군위군,202107,06,2445.8525,85,33.4775,283.93,343.15,34.96,377.59
47730,의성군,202107,06,3720.1558,0,712.8148,1205.63,980.826,185.33,252.5
48740,창녕군,202107,06,5983.7154,449.9334,572.4033,1890.5798,1776.73,166.2383,0
48840,남해군,202107,06,4950.6772,54.8384,683.1295,2036.6366,1030.14,129.46,259.81
A1000,전국,202107,07,4287143.18165,233905.58475,1098089.1462,797833.3572,523474.78835,262610.6652,230834.579
11140,중구,202107,07,4040.4226,140.56,1833.9082,521.94,425.5186,173.44,0
11000,서울,202107,07,339826.2409,13418.918,122366.0659,54476.2028,28337.3972,19834.1264,2712.568
11215,광진구,202107,07,4660.348,144.851,1989.507,538.01,357.24,307.2,0
11170,용산구,202107,07,9803.9529,79.13,2741.0425,2720.0228,1359.462,273.78,306.06
11290,성북구,202107,07,21229.9969,951.7325,9430.4639,2707.4264,1261.762,971.1281,318.14
11305,강북구,202107,07,8734.8988,531.9279,3375.384,2230.9009,355.04,318.56,0
11410,서대문구,202107,07,10215.7697,132.3,4194.3885,1287.6128,950.7047,492.975,81
11440,마포구,202107,07,10825.2477,142.08,5224.479,1865.0079,158.39,588.088,0
11470,양천구,202107,07,14158.0327,182.1677,4027.5293,2437.442,990.015,760.6247,0
11560,영등포구,202107,07,11130.9459,509.1166,4667.7223,1150.84,576.66,884.95,47.3
26110,중구,202107,07,2288.0651,138.5341,360.19,154.89,391.2955,505.01,169.55
11590,동작구,202107,07,13007.2894,320.8534,4332.2561,1950.2949,1205.7388,1190.9348,0
11710,송파구,202107,07,16802.6856,346.24,5307.5463,2552.7247,1659.8832,807.7887,0
11740,강동구,202107,07,12280.4144,333.419,3848.113,1572.59,602.21,1367.0928,0
26170,동구,202107,07,3561.6519,257.3525,620.3221,794.2198,751.1415,369.353,36.36
26470,연제구,202107,07,16735.2728,650.182,5653.5638,2396.0651,2818.8962,1442.0204,44.22
26230,부산진구,202107,07,23558.8412,1114.3819,6526.8783,4557.49,3269.3527,2365.7494,499.0533
26500,수영구,202107,07,14006.1545,705.145,3010.3705,2327.6767,2187.0772,1273.9202,282.03
26260,동래구,202107,07,21802.954,676.1391,5803.4599,4107.4151,2172.8681,1648.2999,1574.065
26710,기장군,202107,07,24268.5507,1017.8244,5373.2195,5385.2316,3613.1338,1537.7683,119.6547
26290,남구,202107,07,27547.8827,1624.2258,6558.2673,6081.1226,4208.9442,2105.4877,775.1125
28237,부평구,202107,07,31946.2386,2977.038,9356.8761,6317.9779,3907.4198,1964.7267,412.3644
28000,인천,202107,07,245456.2128,16701.9953,65220.8555,45861.6861,30171.452,15182.4152,11382.7708
27230,북구,202107,07,36404.3655,1660.4905,6946.2712,8167.8813,6116.6699,3133.1073,447.7137
28110,중구,202107,07,16538.0746,1187.5341,4060.079,4124.806,1715.4879,1209.6026,0
27290,달서구,202107,07,25684.6162,1463.1072,4653.3598,4449.9994,2686.063,2145.6673,4999.4941
30230,대덕구,202107,07,11372.311,736.9998,2961.6239,2919.998,1165.0712,1250.5303,278.6246
29155,남구,202107,07,24559.6819,1451.9438,5008.9199,3480.6774,3359.7667,1645.609,1560.9656
31000,울산,202107,07,154780.4611,7579.7039,32328.0418,23000.9313,17223.5151,6223.5424,32970.4724
31110,중구,202107,07,16269.1225,803.0692,4065.1382,2860.9319,2062.045,699.0687,2677.8247
48730,함안군,202108,07,3420.9865,169.6708,914.1865,531.3815,366.3878,53.13,67.3509
48220,통영시,202108,07,9229.2794,971.9718,2267.7205,2141.5892,1394.7898,732.2291,0
48000,경남,202108,07,414795.5445,20580.9502,98055.2772,79661.546,49929.8974,20211.6012,35615.1984
48240,사천시,202108,07,14104.9235,562.7124,2440.1089,3339.8465,1948.8056,194.83,1864.892
48330,양산시,202108,07,55477.6849,2744.7861,13303.3441,11377.0087,7507.2137,3877.9107,721.3565
48850,하동군,202108,07,675.8577,0,169.1437,202.6418,161.2403,0,0
48870,함양군,202108,07,1000.7294,0,84.6614,225.108,189.87,84.15,0
48880,거창군,202108,07,3472.135,263.036,692.0144,935.4012,429.21,168.9812,62.99
50130,서귀포시,202108,07,7545.5525,523.011,1745.5064,1291.7484,779.4637,516.3411,101.35
48890,합천군,202108,07,1129.2885,42.532,169.762,448.954,0,84.7205,169.73
48860,산청군,202108,07,484.1987,58.935,0,222,0,118.96,0
48820,고성군,202108,07,1547.0405,0,206.3738,364.9432,269.4232,175.3056,0
50000,제주,202108,07,25823.6529,1871.0992,7081.6036,4338.471,2483.4842,1099.2346,192.766
48840,남해군,202108,07,644.8791,0,165.9668,265.3074,24.2229,0,0
50110,제주시,202108,07,18278.1004,1348.0882,5336.0972,3046.7226,1704.0205,582.8935,91.416
41173,동안구,202108,06,24664.2491,1768.453,8339.7634,4052.2534,2573.752,816.9634,116.769
28260,서구,202108,06,95291.3865,5967.6701,23802.7647,19057.8507,12754.4775,5901.364,4558.4937
11110,종로구,202108,06,14259.1329,642.7391,2082.3526,2885.131,2541.1085,924.1,1568.56
11215,광진구,202108,06,23026.6691,1108.18,4863.79,5144.9128,1906.288,873.466,4302.7473
11140,중구,202108,06,9250.1949,584.317,2212.2045,730.264,570.25,624.025,2014.26
11290,성북구,202108,06,41216.1961,2398.811,11631.938,6053.2372,3520.1223,2465.363,6731.48
11500,강서구,202108,06,52401.4366,2816.7201,16040.6656,7417.3351,4142.9904,3225.6208,1033.1999
11650,서초구,202108,06,33525.936,1106.8683,7497.4149,5570.4641,3258.3721,2281.078,4484.1476
26110,중구,202108,06,4197.4192,190.45,488.8152,1045.07,436.56,305.365,998.05
11545,금천구,202108,06,36040.182,673.4408,5752.7486,9224.7807,5306.9148,3209.7357,4229.33
11410,서대문구,202108,06,24550.8848,1443.76,7885.3362,4115.8905,1930.9059,1527.7363,1199.353
11590,동작구,202108,06,33261.9473,1650.4525,7253.4586,4258.4238,3055.5065,2656.6962,5486.405
26410,금정구,202108,06,38361.305,1218.9816,5560.5249,8856.8979,4568.326,2330.2761,8218.1232
27000,대구,202108,06,185732.6481,8447.037,31686.4546,39768.7256,30359.9681,15703.3453,21828.9406
26230,부산진구,202108,06,28583.567,1582.4249,6783.7553,3573.6761,4986.4338,3279.5123,2677.9625
26260,동래구,202108,06,33909.1619,966.1576,6919.9067,6348.7791,4258.7737,2727.4587,3822.421
26170,동구,202108,06,6849.1481,328.8,1194.5193,1425.5655,1131.2005,485.9753,698.16
27290,달서구,202108,06,30947.4755,1779.2466,6280.7014,8571.6934,4037.7647,3373.8882,1596.761
27140,동구,202108,06,25102.2766,1275.0521,3985.5362,5004.1404,3950.166,1966.373,2224.9371
27230,북구,202108,06,44877.8512,2399.4083,7361.355,9424.1577,7412.4402,3477.7038,3511.1731
27170,서구,202108,06,13159.5665,519.26,1303.9005,2986.8769,3229.185,1169.3519,1446.9205
28200,남동구,202108,06,75674.915,5780.0786,11933.4935,14194.8789,10452.9527,5064.8667,12246.51
27200,남구,202108,06,14051.9457,984.12,2497.4484,3464.106,2500.61,1052.0442,1316.14
29170,북구,202108,06,76802.5692,4589.8752,16543.2035,13249.2487,9086.4692,3572.4183,14950.1031
30230,대덕구,202108,06,21278.1493,1865.8168,3449.9524,5300.7778,2555.7728,1959.6959,1055.6238
29200,광산구,202108,06,63619.7388,4053.5643,17590.1731,11810.1606,6985.2969,2140.8522,3679.1237
36000,세종,202108,06,65343.5685,1612.0063,12093.2883,15516.5982,8562.9397,2739.1099,2595.1127
41113,권선구,202108,06,60292.7119,3851.7459,15209.5032,11476.1177,6566.0373,3349.7634,1460.79
41171,만안구,202108,06,29314.8886,1903.6979,6031.1174,4793.0674,3209.1073,3273.2349,5048.575
31140,남구,202108,06,64369.8754,2908.8567,10735.1355,8425.5283,7000.4591,1601.569,21816.2835
41111,장안구,202108,06,32615.9663,2411.056,8122.3462,6850.6962,5009.006,1616.02,0
31170,동구,202108,06,17746.1828,1040.4683,3927.7547,2432.1245,1495.5051,841.4908,2398
41310,구리시,202108,06,15746.6138,521.182,4979.4094,2786.1032,1943.0368,1006.9581,300.87
41370,오산시,202108,06,29265.9154,2280.997,8274.2627,5152.8265,3885.4606,1557.9243,464.689
41290,과천시,202108,06,2759.1157,95.41,551.5585,199.68,382.7,0,295.92
41463,기흥구,202108,06,60003.8066,4405.5252,19544.8452,8909.2788,6406.4054,5022.8643,710.8674
41480,파주시,202108,06,129305.489,4171.7164,22131.4715,32234.0618,20833.5357,10955.8291,1366.382
41450,하남시,202108,06,37887.8694,1213.4627,8746.5619,5925.0856,5555.8707,4013.5649,915.4384
41430,의왕시,202108,06,12403.9298,730.046,3885.9942,2869.8431,1351.3092,653.6767,38.74
51750,영월군,202108,06,6406.0462,222.85,267.02,2626.3309,1415.32,142.66,114.325
41830,양평군,202108,06,35551.4484,716.8735,4066.124,9566.85,9689.1976,4015.902,1176.2571
51720,홍천군,202108,06,10598.4286,349.4548,1418.1534,3254.4415,2583.733,977.435,265.06
41800,연천군,202108,06,5165.8586,128.215,163.3859,1434.3058,1710.073,835.585,180.31
43150,제천시,202108,06,20786.9011,1106.0124,2780.9651,5692.4281,3706.3153,2622.7438,1234.4308
51790,화천군,202108,06,843.2911,0,174.19,206.14,293.464,51.9871,0
43112,서원구,202108,06,46560.4835,2367.0441,7495.0918,9483.4745,5256.0944,2422.2775,11204.3164
51810,인제군,202108,06,3303.3168,0,285.57,1014.31,1324.553,211.57,57.34
44760,부여군,202108,06,4649.2496,117.16,301.79,1106.197,1461.275,449.986,229.5778
43800,단양군,202108,06,2954.643,0,50.4,958.5,1407.91,185.36,90.36
44150,공주시,202108,06,10982.186,318.2899,1408.6107,2342.7922,2798.9728,1062.5706,1300.12
44230,논산시,202108,06,9482.0928,336.28,1236.5397,2257.4335,3235.1311,680.05,431.629
44000,충남,202108,06,393033.39725,22707.8434,69988.6758,78560.0677,65016.54955,28619.4563,33242.3786
44250,계룡시,202108,06,5562.5372,183.36,767.8069,1076.1082,777.0091,571.985,0
45190,남원시,202108,06,7150.0626,165.3617,562.8454,1813.2081,2324.7378,1120.034,562.3216
45210,김제시,202108,06,6951.2279,293.9884,1277.1537,1673.5998,1041.6193,1154.9443,127.97
45750,임실군,202108,06,2258.8891,98,57.7067,582.3846,719.0563,84.5911,356.1178
45740,장수군,202108,06,657.946,0,84.14,65.583,168.83,59.19,0
44790,청양군,202108,06,1847.298,0,103.14,826.366,520.752,103.67,189.32
45130,군산시,202108,06,52984.7744,2170.719,12348.6025,10970.7355,7826.0387,2986.9553,4870.6342
44800,홍성군,202108,06,19360.3861,546.4418,4453.5448,3645.3456,3953.0464,1264.3922,136.5721
29110,동구,202107,07,6497.5877,449.8652,1784.9754,890.8503,1098.5758,624.9689,85.7945
31170,동구,202107,07,24994.2412,1746.4516,5332.259,3872.6378,2660.1061,772.914,2683.345
36110,세종시,202107,07,13970.5402,664.022,3701.3049,2283.3958,1983.425,909.5154,78.4453
41135,분당구,202107,07,26389.1197,954.796,9175.4952,4709.346,1962.9133,1638.181,0
31200,북구,202107,07,32643.1299,1377.9227,8684.5025,5511.1493,5453.8438,677.7898,1804.9537
41000,경기,202107,07,1253354.4153,81211.80675,366534.1264,227584.2938,143175.27895,80063.8611,14980.0847
41171,만안구,202107,07,15519.9745,1012.7556,5519.2519,2795.148,1618.8052,1318.1969,50.1
41271,상록구,202107,07,12845.9691,1307.8639,2849.8003,2917.8066,1538.1897,877.5315,28.215
41370,오산시,202107,07,28453.5097,3361.7836,7800.966,4887.7564,2703.7992,1771.3563,84.9828
41210,광명시,202107,07,18527.7569,905.46,8343.6026,2856.6536,1235.821,768.1706,0
41390,시흥시,202107,07,36156.858,4282.1646,9997.7855,6992.5673,4367.097,1373.8687,125.63
41410,군포시,202107,07,26134.0596,1500.179,8123.7239,4578.3857,3109.2948,1490.169,0
41570,김포시,202107,07,33217.6889,1881.2829,10353.9439,5636.9125,4100.3868,2370.0115,119.0949
41465,수지구,202107,07,50783.8225,1538.0618,19191.8589,7483.6832,3383.2602,4189.6007,0
41430,의왕시,202107,07,11826.8039,1079.1661,3924.8404,1631.2223,1414.5927,878.803,0
41610,광주시,202107,07,28376.1147,1316.0124,7555.5919,5890.9909,4513.7264,3074.0759,0
41800,연천군,202107,07,1154.7309,59.69,208.319,463.1279,363.604,0,0
41463,기흥구,202107,07,47070.3728,2847.0507,14347.1445,9483.66,3602.0729,3763.4452,0
51210,속초시,202107,07,15284.8454,572.8178,2554.1172,4383.6159,2096.8025,1283.6368,939.959
51150,강릉시,202107,07,17883.0661,571.721,2200.843,4201.3877,3299.0164,1888.2394,643.9933
51720,홍천군,202107,07,2806.5211,0,119.9581,895.1885,392.8081,391.26,59.81
51780,철원군,202107,07,521.837,0,59.83,0,124.14,0,0
51190,태백시,202107,07,2521.7678,0,481.9392,384.3667,404.3311,245.13,97.919
51800,양구군,202107,07,988.27,0,246.8,357.94,77.12,0,84.99
43740,영동군,202107,07,972.886,0,405.0891,255.55,49.81,0,0
51820,고성군,202107,07,948.9559,0,122.38,288.43,116.88,0,189.7553
43745,증평군,202107,07,2381.5447,51.95,229.74,546.189,545.6042,488.8461,281.45
51830,양양군,202107,07,2290.563,0,416.7136,570.1558,653.6048,90.9898,48.3066
44270,당진시,202107,07,26000.9829,603.5243,5779.4682,3887.0155,4369.201,1558.0005,4016.4688
44710,금산군,202107,07,1586.4657,0,387.3634,240.0854,289.947,286.6137,49.71
43800,단양군,202107,07,1248.3159,0,76.9829,407.61,415.92,138.84,42.36
